"gwk60_id","qng_id","cagl_id","gene_name"
"GWK60_L04741","QNG16160.1","CAGL0I04994g","MET6"
"GWK60_K09119","QNG15795.1","CAGL0K09328g","THR4"
"GWK60_M09735","QNG17133.1","CAGL0M09779g","CTS1"
"GWK60_F06611","QNG13613.1","CAGL0F07029g","MET13"
"GWK60_G00671","QNG13735.1","CAGL0G00814g","CHS5"
"GWK60_J07271","QNG15193.1","CAGL0J07436g","PDR16"
"GWK60_M04235","QNG16895.1","CAGL0M04323g","ACE2"
"GWK60_M12573","QNG17259.1","CAGL0M12661g","FIS1"
"GWK60_L04917","QNG16168.1","CAGL0I05148g","DLD1"
"GWK60_M07073","QNG17019.1","CAGL0M07095g","ERG9"
"GWK60_C00011","QNG12527.1","CAGL0C00110g","EPA6"
"GWK60_C00033","QNG12528.1","CAGL0C00209g","AWP7"
"GWK60_E04785","QNG13257.1","CAGL0E05082g","PEX14"
"GWK60_L13343","QNG16536.1","CAGL0L09339g","HAA1"
"GWK60_C00099","QNG12531.1","CAGL0C00275g","HSP31"
"GWK60_K12287","QNG15932.1","CAGL0K12540g","HAC1"
"GWK60_D06105","QNG13018.1","CAGL0D05940g","ERG1"
"GWK60_M12815","QNG17270.1","CAGL0M12903g","SEC28"
"GWK60_C00187","QNG12535.1","CAGL0C00363g","KRE9"
"GWK60_M12859","QNG17272.1","CAGL0M12947g","PUP1"
"GWK60_K01243","QNG15450.1","CAGL0K01397g","FMNAT"
"GWK60_G01067","QNG13752.1","CAGL0G01210g","NIT3"
"GWK60_D06303","QNG13024.1","CAGL0D06138g","HEM2"
"GWK60_D03355","QNG12904.1","CAGL0D03190g","MEU1"
"GWK60_J05863","QNG15131.1","CAGL0J06072g","CBK1"
"GWK60_C03047","QNG12663.1","CAGL0C03443g","LYS9"
"GWK60_F07139","QNG13636.1","CAGL0F07601g","CWP1.1"
"GWK60_I02849","QNG14729.1","CAGL0I07359g","INO4"
"GWK60_M04741","QNG16917.1","CAGL0M04807g","SNF2"
"GWK60_L13805","QNG16553.1","CAGL0L09801g","RAM2"
"GWK60_L10989","QNG16431.1","CAGL0L04246g","RPB2"
"GWK60_I05885","QNG14855.1","CAGL0I10450g","PEX4"
"GWK60_C03201","QNG12670.1","CAGL0C03597g","ABP1"
"GWK60_C00517","QNG12550.1","CAGL0C00693g","CCC1"
"GWK60_G01353","QNG13765.1","CAGL0G01496g","COG6"
"GWK60_H02541","QNG14250.1","CAGL0H02739g","MAS1"
"GWK60_K12749","QNG15953.1","CAGL0K13002g","AED2"
"GWK60_J07953","QNG15224.1","CAGL0J08096g","UFD1"
"","QNG16076.1","CAGL0I03080g","URA3"
"GWK60_L08371","QNG16316.1","CAGL0L06842g","THI3"
"GWK60_L05731","QNG16200.1","CAGL0L01837g","VPS24"
"GWK60_L05753","QNG16201.1","CAGL0L01859g","NFU1"
"GWK60_E05467","QNG13287.1","CAGL0E05808g","THI6"
"GWK60_J05401","QNG15110.1","CAGL0J05610g","TOP2"
"GWK60_C00759","QNG12561.1","CAGL0C01199g","UPC2A"
"GWK60_F07557","QNG13655.1","CAGL0F08019g","PEX21"
"GWK60_J05467","QNG15113.1","CAGL0J05676g","INN1"
"GWK60_D06897","QNG13049.1","CAGL0D06743g","EPA21"
"GWK60_I03333","QNG14750.1","CAGL0I07843g","ADH1"
"GWK60_C03663","QNG12687.1","CAGL0C04114g","HHT2"
"GWK60_E00077","QNG13052.1","CAGL0E00275g","EPA20"
"GWK60_E00121","QNG13053.1","CAGL0E00341g","MTL1a"
"GWK60_D01287","QNG12811.1","CAGL0D01188g","TEF1"
"GWK60_M08129","QNG17063.1","CAGL0M08184g","STE3"
"GWK60_H00187","QNG14148.1","CAGL0H00374g","SST2"
"GWK60_E01111","QNG13097.1","CAGL0E01331g","SWI5"
"GWK60_C01903","QNG12613.1","CAGL0C02299g","KRE29"
"GWK60_G01903","QNG13788.1","CAGL0G02035g","CKA2"
"GWK60_K10505","QNG15854.1","CAGL0K10736g","CYB2"
"GWK60_M13761","QNG17312.1","CAGL0M13827g","FKS3"
"GWK60_F07909","QNG13670.1","CAGL0F08371g","TNA1"
"GWK60_L06193","QNG16221.1","CAGL0L02299g","VPS1"
"GWK60_D04257","QNG12943.1","CAGL0D04092g","DOG2"
"GWK60_D04279","QNG12944.1","CAGL0D04114g","NCP1"
"GWK60_L04301","QNG16140.1","CAGL0I04554g","GRX7"
"GWK60_M00077","QNG16710.1","CAGL0M00176g","BAT2"
"GWK60_H03311","QNG14282.1","CAGL0H03531g","MNP1"
"GWK60_M08459","QNG17077.1","CAGL0M08514g","PIR5"
"GWK60_F08085","QNG13678.1","CAGL0F08547g","EFB1"
"GWK60_L06369","QNG16229.1","CAGL0L02475g","GCN4"
"GWK60_K05115","QNG15621.1","CAGL0K05291g","SRO7"
"GWK60_I03883","QNG14774.1","CAGL0I08393g","TIF3"
"GWK60_L06391","QNG16230.1","CAGL0L02497g","FBA1"
"GWK60_M14597","QNG17326.1","CAGL0M14300g","EPA14b"
"GWK60_I03949","QNG14777.1","CAGL0I08459g","RHO1"
"GWK60_J08833","QNG15263.1","CAGL0J09020g","SNF3"
"GWK60_K02541","QNG15507.1","CAGL0K02673g","STE20"
"GWK60_G05137","QNG13929.1","CAGL0G05335g","TPS2"
"GWK60_L00891","QNG15995.1","CAGL0I01078g","PFY1"
"GWK60_K10989","QNG15875.1","CAGL0K11209g","PEX5"
"GWK60_K11011","QNG15876.1","CAGL0K11231g","MNN10"
"GWK60_I04103","QNG14784.1","CAGL0I08613g","DUR3"
"GWK60_K02673","QNG15513.1","CAGL0K02805g","IPC1"
"GWK60_M06017","QNG16972.1","CAGL0M06061g","PEX32"
"GWK60_L06721","QNG16244.1","CAGL0L08426g","SUE1"
"GWK60_L15081","QNG16608.1","CAGL0L11110g","CNA1"
"GWK60_G02541","QNG13817.1","CAGL0G02673g","IDH1"
"GWK60_L09559","QNG16368.1","CAGL0L05654g","TRK1"
"GWK60_J03663","QNG15033.1","CAGL0J03850g","MGE1"
"GWK60_K11209","QNG15885.1","CAGL0K11418g","ADK1"
"GWK60_F00231","QNG13335.1","CAGL0F00363g","OPI3"
"GWK60_G08195","QNG14065.1","CAGL0G08448g","THI7"
"GWK60_L15213","QNG16614.1","CAGL0L11242g","TEM1"
"GWK60_L04103","QNG16131.1","CAGL0I04356g","TIF1"
"GWK60_L01221","QNG16010.1","CAGL0I01408g","CYC1"
"GWK60_J07469","QNG15202.1","CAGL0J07634g","SPO72"
"GWK60_L02233","QNG16052.1","CAGL0I02442g","PUP2"
"GWK60_C04763","QNG12735.1","CAGL0C05247g","MET22"
"GWK60_D05181","QNG12979.1","CAGL0D04994g","KAR3"
"GWK60_K08569","QNG15772.1","CAGL0K08756g","AP5"
"GWK60_G00077","QNG13710.1","CAGL0G00176g","ERV29"
"GWK60_J06721","QNG15168.1","CAGL0J06886g","VPS30"
"GWK60_G00121","QNG13712.1","CAGL0G00242g","YOR1"
"GWK60_K11517","QNG15898.1","CAGL0K11748g","RPS11B"
"GWK60_L16445","QNG16667.1","CAGL0L12474g","PHO85"
"GWK60_I05709","QNG14848.1","CAGL0I10246g","PWP2"
"GWK60_L09977","QNG16387.1","CAGL0L05236g","MDH1"
"GWK60_I05753","QNG14850.1","CAGL0I10318g","NDC10"
"GWK60_I05797","QNG14851.1","CAGL0I10362g","PWP4"
"GWK60_G05841","QNG13961.1","CAGL0G06028g","ARO9"
"GWK60_M13057","QNG17281.1","CAGL0M13145g","CSE4"
"GWK60_K09735","QNG15822.1","CAGL0K09944g","PDE2"
"GWK60_L07381","QNG16272.1","CAGL0L07854g","CWH43"
"GWK60_K11781","QNG15909.1","CAGL0K12012g","KRS1"
"GWK60_K11803","QNG15910.1","CAGL0K12034g","ENA1"
"GWK60_J07029","QNG15182.1","CAGL0J07194g","PEX22"
"GWK60_L01815","QNG16033.1","CAGL0I02024g","OYE2"
"GWK60_E01617","QNG13119.1","CAGL0E01837g","YPS9"
"GWK60_L07513","QNG16278.1","CAGL0L07722g","PGK1"
"GWK60_M04015","QNG16885.1","CAGL0M04103g","HXT14"
"GWK60_J09779","QNG15305.1","CAGL0J09966g","YDJ1"
"GWK60_H01617","QNG14213.1","CAGL0H01815g","CBF1"
"GWK60_M07843","QNG17051.1","CAGL0M07876g","MDE1"
"GWK60_M04081","QNG16888.1","CAGL0M04169g","KRE1"
"GWK60_J07227","QNG15191.1","CAGL0J07392g","URE2"
"GWK60_M09779","QNG17135.1","CAGL0M09823g","VIP1"
"GWK60_L16027","QNG16649.1","CAGL0L12056g","BMH1(A)"
"GWK60_K03685","QNG15558.1","CAGL0K03817g","POM152"
"GWK60_D00275","QNG12766.1","CAGL0L00495g","HSC82"
"GWK60_L07777","QNG16289.1","CAGL0L07436g","PHO2"
"GWK60_J02761","QNG14994.1","CAGL0J02948g","FCY2"
"GWK60_K12177","QNG15927.1","CAGL0K12430g","STE2"
"GWK60_G00847","QNG13742.1","CAGL0G00990g","RPP0"
"GWK60_M07139","QNG17022.1","CAGL0M07161g","EGD2"
"GWK60_J07447","QNG15201.1","CAGL0J07612g","ZWF1"
"GWK60_I01551","QNG14674.1","CAGL0I06094g","FBP26"
"GWK60_D00451","QNG12773.1","CAGL0D00330g","HYM1"
"GWK60_L02277","QNG16054.1","CAGL0I02486g","ENO1"
"GWK60_J07491","QNG15203.1","CAGL0J07656g","SLA2"
"GWK60_C02893","QNG12656.1","CAGL0C03289g","YBT1"
"GWK60_L16357","QNG16664.1","CAGL0L12386g","SUV3"
"GWK60_K01221","QNG15449.1","CAGL0K01375g","MRP10"
"GWK60_L05159","QNG16178.1","CAGL0L01287g","UTR4"
"GWK60_J02123","QNG14967.1","CAGL0J02288g","BAR1"
"GWK60_C03971","QNG12701.1","CAGL0C04455g","ATP16"
"GWK60_C03993","QNG12702.1","CAGL0C04477g","MED2"
"GWK60_E02277","QNG13148.1","CAGL0E02475g","SIN3"
"GWK60_G02057","QNG13795.1","CAGL0G02189g","MTD1"
"GWK60_L14685","QNG16590.1","CAGL0L10714g","ERG2"
"GWK60_M07447","QNG17036.1","CAGL0M07469g","PEX12"
"GWK60_L09141","QNG16350.1","CAGL0L06094g","STR3"
"GWK60_L14729","QNG16592.1","CAGL0L10758g","PFK2"
"GWK60_G05005","QNG13923.1","CAGL0G05225g","DOS1"
"GWK60_J02343","QNG14977.1","CAGL0J02508g","AWP1"
"GWK60_C03223","QNG12671.1","CAGL0C03608g","TUP1"
"GWK60_D00891","QNG12793.1","CAGL0D00792g","PEX19"
"GWK60_D06611","QNG13036.1","CAGL0D06424g","ACO1"
"GWK60_M07645","QNG17044.1","CAGL0M07656g","ERG5"
"GWK60_G09691","QNG14129.1","CAGL0G09977g","GDB1"
"GWK60_K12727","QNG15952.1","CAGL0K12980g","BMT7"
"GWK60_F02783","QNG13445.1","CAGL0F03069g","CAD1"
"GWK60_J10747","QNG15349.1","CAGL0J10956g","SUM1"
"GWK60_M08745","QNG17090.1","CAGL0M08800g","YAP6"
"GWK60_F01903","QNG13408.1","CAGL0F02145g","PHM1"
"GWK60_M07887","QNG17053.1","CAGL0M07920g","PDC"
"GWK60_G09911","QNG14139.1","CAGL0G10219g","AWP12"
"GWK60_D06853","QNG13047.1","CAGL0D06688g","ALD4"
"GWK60_L08613","QNG16327.1","CAGL0L06600g","NAS6"
"GWK60_K07381","QNG15720.1","CAGL0K07568g","PMU3"
"GWK60_C03641","QNG12686.1","CAGL0C04092g","TRP1"
"GWK60_L09581","QNG16369.1","CAGL0L05632g","PBS2"
"GWK60_I06303","QNG14872.1","CAGL0I10879g","PEX25"
"GWK60_M08019","QNG17058.1","CAGL0M08052g","GEA2"
"GWK60_H08393","QNG14510.1","CAGL0H08437g","VPS15"
"GWK60_E02893","QNG13175.1","CAGL0E03157g","CYS4"
"GWK60_D00407","QNG12772.1","CAGL0D00286g","BMT1"
"GWK60_K05643","QNG15645.1","CAGL0K05797g","EMI1"
"GWK60_K05709","QNG15648.1","CAGL0K05841g","HAP1"
"GWK60_L11605","QNG16459.1","CAGL0L03630g","GSH1"
"GWK60_H08547","QNG14517.1","CAGL0H08558g","ATG11"
"GWK60_H00319","QNG14154.1","CAGL0H00506g","ATP2"
"GWK60_G01969","QNG13791.1","CAGL0G02101g","ECM4"
"GWK60_H08613","QNG14520.1","CAGL0H08624g","MCM16"
"GWK60_J08547","QNG15250.1","CAGL0J08734g","PMT2"
"GWK60_M12001","QNG17234.1","CAGL0M12034g","PYK1"
"GWK60_F01463","QNG13388.1","CAGL0F01705g","FRS1"
"GWK60_E00407","QNG13066.1","CAGL0E00627g","SRB8"
"GWK60_G06677","QNG13997.1","CAGL0G06952g","PHM3"
"GWK60_J05005","QNG15092.1","CAGL0J05236g","LAS21"
"GWK60_J00319","QNG14892.1","CAGL0J00429g","COX6"
"GWK60_J04939","QNG15090.1","CAGL0J05126g","BNA3"
"GWK60_L09097","QNG16348.1","CAGL0L06138g","TPN1"
"GWK60_J09031","QNG15272.1","CAGL0J09218g","CDC53"
"GWK60_L00759","QNG15989.1","CAGL0I00946g","CKB2"
"GWK60_E03421","QNG13196.1","CAGL0E03718g","SNF6"
"GWK60_G02277","QNG13805.1","CAGL0G02409g","SRP40"
"GWK60_J00429","QNG14897.1","CAGL0J00539g","SLT2"
"GWK60_L04587","QNG16153.1","CAGL0I04840g","CHS3B"
"GWK60_E01595","QNG13118.1","CAGL0E01815g","YPS8"
"GWK60_J11561","QNG15386.1","CAGL0J11770g","PLB1"
"GWK60_E01639","QNG13120.1","CAGL0E01859g","YPS10"
"GWK60_L00935","QNG15997.1","CAGL0I01122g","GRE3"
"GWK60_J08261","QNG15238.1","CAGL0J08415g","SAM2"
"GWK60_D04741","QNG12962.1","CAGL0D04576g","MRI1"
"GWK60_M08811","QNG17093.1","CAGL0M08866g","PEX29"
"GWK60_G08327","QNG14070.1","CAGL0G08624g","QDR2"
"GWK60_H09141","QNG14543.1","CAGL0H09174g","PEX1"
"GWK60_J09053","QNG15273.1","CAGL0J09240g","LYS21"
"GWK60_E00913","QNG13088.1","CAGL0E01133g","HOM2"
"GWK60_H09185","QNG14545.1","CAGL0H09218g","SDT1"
"GWK60_K07403","QNG15721.1","CAGL0K07590g","MYO3"
"GWK60_J09163","QNG15278.1","CAGL0J09350g","CDC48"
"GWK60_C04631","QNG12729.1","CAGL0C05115g","ARG1"
"GWK60_E01023","QNG13093.1","CAGL0E01243g","CTH2"
"GWK60_M00671","QNG16737.1","CAGL0M00770g","SIR3"
"GWK60_M00055","QNG16709.1","CAGL0M00154g","CYN1"
"GWK60_M04345","QNG16900.1","CAGL0M04433g","CNH1"
"GWK60_L07887","QNG16294.1","CAGL0L07326g","DUN1"
"GWK60_M07381","QNG17033.1","CAGL0M07403g","OAZ1"
"GWK60_E01177","QNG13100.1","CAGL0E01419g","YPS2"
"GWK60_K05797","QNG15650.1","CAGL0K05973g","HSP60"
"GWK60_M00803","QNG16743.1","CAGL0M00880g","CAR2"
"GWK60_H06809","QNG14438.1","CAGL0H06853g","ADH6"
"GWK60_C04873","QNG12740.1","CAGL0C05357g","HST1"
"GWK60_L05203","QNG16180.1","CAGL0L01331g","ANP1"
"GWK60_E03179","QNG13186.1","CAGL0E03454g","IMH1"
"GWK60_I05599","QNG14845.1","CAGL0I10098g","PWP7"
"GWK60_J05819","QNG15129.1","CAGL0J06028g","MEP2"
"GWK60_H06325","QNG14416.1","CAGL0H06413g","SSR1"
"GWK60_K04147","QNG15578.1","CAGL0K04279g","SCM4"
"GWK60_J11363","QNG15377.1","CAGL0J11572g","NUF2"
"GWK60_H02761","QNG14258.1","CAGL0H02959g","TOS8"
"GWK60_L01991","QNG16041.1","CAGL0I02200g","SOL3"
"GWK60_E01507","QNG13114.1","CAGL0E01727g","YPS3"
"GWK60_G03157","QNG13844.1","CAGL0G03289g","SSA3"
"GWK60_E01551","QNG13116.1","CAGL0E01771g","YPS5"
"GWK60_C05159","QNG12753.1","CAGL0C05702g","EPA26"
"GWK60_E02475","QNG13157.1","CAGL0E02695g","LIG4"
"GWK60_E01573","QNG13117.1","CAGL0E01793g","YPS6"
"GWK60_J01485","QNG14942.1","CAGL0J01595g","GLM6"
"GWK60_J07073","QNG15184.1","CAGL0J07238g","RPS12"
"GWK60_G06413","QNG13985.1","CAGL0G06688g","MET4"
"GWK60_M00649","QNG16736.1","CAGL0M00748g","ECM7"
"GWK60_L02915","QNG16079.1","CAGL0I03190g","RIP1"
"GWK60_H07557","QNG14472.1","CAGL0H07579g","HXK2"
"GWK60_D03179","QNG12896.1","CAGL0D03014g","CCT8"
"GWK60_G04389","QNG13896.1","CAGL0G04609g","PKH2"
"GWK60_J09955","QNG15313.1","CAGL0J10164g","RPL16A"
"GWK60_G03465","QNG13858.1","CAGL0G03597g","SHO1"
"GWK60_G06303","QNG13980.1","CAGL0G06556g","PHO23"
"GWK60_L08591","QNG16326.1","CAGL0L06622g","PHO81"
"GWK60_E00011","QNG13050.1","CAGL0C05643g","EPA7"
"GWK60_H02937","QNG14265.1","CAGL0H03135g","MFalpha"
"GWK60_L04961","QNG16170.1","CAGL0L01089g","GLT1"
"GWK60_L17655","QNG16706.1","CAGL0L13552g","EPA14a"
"GWK60_G01111","QNG13754.1","CAGL0G01254g","ARO8"
"GWK60_H07491","QNG14469.1","CAGL0H07513g","IFA38"
"GWK60_L13717","QNG16549.1","CAGL0L09713g","ATP7"
"GWK60_H09031","QNG14538.1","CAGL0H09064g","FUR1"
"GWK60_L07909","QNG16295.1","CAGL0L07304g","GET3"
"GWK60_M10087","QNG17149.1","CAGL0M10131g","MIF2"
"GWK60_G03773","QNG13871.1","CAGL0G03927g","TPO1_1"
"GWK60_H03179","QNG14276.1","CAGL0H03377g","DBP3"
"GWK60_M13783","QNG17313.1","CAGL0M13849g","GAS2"
"GWK60_D01507","QNG12821.1","CAGL0D01386g","MED1"
"GWK60_L15499","QNG16626.1","CAGL0L11528g","BIG1"
"GWK60_L03421","QNG16101.1","CAGL0I03696g","LDB17"
"GWK60_M10747","QNG17179.1","CAGL0M10829g","SSK2"
"GWK60_J09757","QNG15304.1","CAGL0J09944g","AQR1"
"GWK60_K04125","QNG15577.1","CAGL0K04257g","RME1"
"GWK60_L14993","QNG16604.1","CAGL0L11022g","RFM1"
"GWK60_E04763","QNG13256.1","CAGL0E05060g","NUT1"
"GWK60_I00319","QNG14621.1","CAGL0L00781g","MET30"
"GWK60_I01331","QNG14664.1","CAGL0I05896g","YAK1"
"GWK60_M13101","QNG17283.1","CAGL0M13189g","MSN4"
"GWK60_D00869","QNG12792.1","CAGL0D00770g","IDP1"
"GWK60_D06589","QNG13035.1","CAGL0D06402g","MET15"
"GWK60_M09515","QNG17123.1","CAGL0M09581g","ATP1"
"GWK60_M01155","QNG16758.1","CAGL0M01254g","STE12"
"GWK60_H01529","QNG14209.1","CAGL0H01727g","EUG1"
"GWK60_M13805","QNG17314.1","CAGL0M13871g","PSE1"
"GWK60_G09119","QNG14105.1","CAGL0G09383g","TDH3"
"GWK60_G09163","QNG14106.1","CAGL0G09449g","CRH1"
"GWK60_K01771","QNG15474.1","CAGL0K01925g","GDI1"
"GWK60_H10571","QNG14605.1","CAGL0H10604g","PUB1"
"GWK60_L06963","QNG16255.1","CAGL0L08184g","FEN1"
"GWK60_D06083","QNG13017.1","CAGL0D05918g","ATF2"
"GWK60_D01133","QNG12804.1","CAGL0D01034g","VIG9"
"GWK60_J02695","QNG14991.1","CAGL0J02882g","HOM3"
"GWK60_G07183","QNG14019.1","CAGL0G07491g","MNN11"
"GWK60_K07337","QNG15718.1","CAGL0K07524g","PMU1"
"GWK60_K08349","QNG15762.1","CAGL0K08536g","APE1"
"GWK60_J06435","QNG15156.1","CAGL0J06600g","URA5"
"GWK60_L12287","QNG16490.1","CAGL0L02937g","HIS3"
"GWK60_M11649","QNG17218.1","CAGL0M11704g","AHP1"
"GWK60_L11715","QNG16464.1","CAGL0L03520g","BCK1"
"GWK60_D01419","QNG12817.1","CAGL0D01298g","TKL1"
"GWK60_M13739","QNG17311.1","CAGL0M13805g","MP65"
"GWK60_I00297","QNG14620.1","CAGL0L00759g","HIS1"
"GWK60_K01067","QNG15442.1","CAGL0K01221g","PEX8"
"GWK60_H06831","QNG14439.1","CAGL0H06875g","ARG81"
"GWK60_M00231","QNG16717.1","CAGL0M00330g","HOM6"
"GWK60_G02783","QNG13828.1","CAGL0G02915g","PIL1"
"GWK60_L09779","QNG16378.1","CAGL0L05456g","PHO86"
"GWK60_M08855","QNG17095.1","CAGL0M08910g","SNF1"
"GWK60_J07381","QNG15198.1","CAGL0J07546g","KEX2"
"GWK60_E01529","QNG13115.1","CAGL0E01749g","YPS4"
"GWK60_M02343","QNG16811.1","CAGL0M02431g","KES1"
"GWK60_M08723","QNG17089.1","CAGL0M08778g","SWM1"
"GWK60_M14003","QNG17323.1","CAGL0M14069g","PWP6"
"GWK60_J03267","QNG15016.1","CAGL0J03454g","HDA1"
"GWK60_J08767","QNG15260.1","CAGL0J08954g","CPR6"
"GWK60_L11957","QNG16475.1","CAGL0L03267g","GAP1"
"GWK60_K10131","QNG15840.1","CAGL0K10340g","ADE2"
"GWK60_K07359","QNG15719.1","CAGL0K07546g","PMU2"
"GWK60_I00429","QNG14626.1","CAGL0L00891g","GVP36"
"GWK60_L05797","QNG16203.1","CAGL0L01903g","RGT1"
"GWK60_K12045","QNG15921.1","CAGL0K12276g","PHO88"
"GWK60_L14135","QNG16566.1","CAGL0L10142g","RSB1"
"GWK60_H05533","QNG14381.1","CAGL0H05621g","RLM1"
"GWK60_L05819","QNG16204.1","CAGL0L01925g","UGP1"
"GWK60_M00759","QNG16741.1","CAGL0M00858g","MRPL4"
"GWK60_J04829","QNG15085.1","CAGL0J05016g","TIM54"
"GWK60_L17237","QNG16703.1","CAGL0L13299g","EPA11"
"GWK60_H01155","QNG14192.1","CAGL0H01375g","SUR2"
"GWK60_E03377","QNG13194.1","CAGL0E03652g","ISA1"
"GWK60_L00979","QNG15999.1","CAGL0I01166g","TRR1"
"GWK60_M05445","QNG16947.1","CAGL0M05511g","FTH1"
"GWK60_K03377","QNG15544.1","CAGL0K03509g","HFD1"
"GWK60_D03883","QNG12926.1","CAGL0D03718g","TIF5"
"GWK60_L08547","QNG16324.1","CAGL0L06666g","YHB1"
"GWK60_J05995","QNG15137.1","CAGL0J06182g","SKO1"
"GWK60_E04323","QNG13237.1","CAGL0E04620g","PST1"
"GWK60_G04653","QNG13908.1","CAGL0G04873g","ROM2"
"GWK60_F08701","QNG13705.1","CAGL0F09207g","BAT1"
"GWK60_G09889","QNG14138.1","CAGL0G10175g","AWP6"
"GWK60_A00055","QNG12109.1","CAGL0A00165g","protein_coding"
"GWK60_A00077","QNG12110.1","CAGL0A00187g","protein_coding"
"GWK60_A00099","QNG12111.1","CAGL0A00209g","protein_coding"
"GWK60_A00121","QNG12112.1","CAGL0A00231g","protein_coding"
"GWK60_A00143","QNG12113.1","CAGL0A00253g","protein_coding"
"GWK60_A00165","QNG12114.1","CAGL0A00275g","protein_coding"
"GWK60_A00187","QNG12115.1","CAGL0A00297g","protein_coding"
"GWK60_A00209","QNG12116.1","CAGL0A00319g","protein_coding"
"GWK60_A00231","QNG12117.1","CAGL0A00341g","protein_coding"
"GWK60_A00253","QNG12118.1","CAGL0A00363g","protein_coding"
"GWK60_A00275","QNG12119.1","CAGL0A00385g","protein_coding"
"GWK60_A00363","QNG12123.1","CAGL0A00473g","protein_coding"
"GWK60_A00407","QNG12125.1","CAGL0A00517g","protein_coding"
"GWK60_A00429","QNG12126.1","CAGL0A00539g","protein_coding"
"GWK60_A00451","QNG12127.1","CAGL0A00561g","protein_coding"
"GWK60_A00473","QNG12128.1","CAGL0A00583g","protein_coding"
"GWK60_A00495","QNG12129.1","CAGL0A00605g","protein_coding"
"GWK60_A00517","QNG12130.1","CAGL0A00627g","protein_coding"
"GWK60_A00539","QNG12131.1","CAGL0A00649g","protein_coding"
"GWK60_A00583","QNG12132.1","CAGL0G07188g","protein_coding"
"GWK60_A00605","QNG12133.1","CAGL0G07175g","protein_coding"
"GWK60_A00627","QNG12134.1","CAGL0A00715g","protein_coding"
"GWK60_A00649","QNG12135.1","CAGL0A00737g","protein_coding"
"GWK60_A00671","QNG12136.1","CAGL0A00781g","protein_coding"
"GWK60_A00693","QNG12137.1","CAGL0A00803g","protein_coding"
"GWK60_A00715","QNG12138.1","CAGL0A00825g","protein_coding"
"GWK60_A00737","QNG12139.1","CAGL0A00847g","protein_coding"
"GWK60_A00781","QNG12141.1","CAGL0A00891g","protein_coding"
"GWK60_A00803","QNG12142.1","CAGL0A00913g","protein_coding"
"GWK60_A00825","QNG12143.1","CAGL0A00935g","protein_coding"
"GWK60_A00869","QNG12145.1","CAGL0A00979g","protein_coding"
"GWK60_A00891","QNG12146.1","CAGL0A01001g","protein_coding"
"GWK60_A00913","QNG12147.1","CAGL0A01023g","protein_coding"
"GWK60_A00935","QNG12148.1","CAGL0A01045g","protein_coding"
"GWK60_A00957","QNG12149.1","CAGL0A01067g","protein_coding"
"GWK60_A00979","QNG12150.1","CAGL0A01089g","protein_coding"
"GWK60_A01001","QNG12151.1","CAGL0A01111g","protein_coding"
"GWK60_A01023","QNG12152.1","CAGL0A01133g","protein_coding"
"GWK60_A01045","QNG12153.1","CAGL0A01155g","protein_coding"
"GWK60_A01067","QNG12154.1","CAGL0A01177g","protein_coding"
"GWK60_A01089","QNG12155.1","CAGL0A01193g","protein_coding"
"GWK60_A01133","QNG12157.1","CAGL0A01221g","protein_coding"
"GWK60_A01243","QNG12162.1","CAGL0A01408g","protein_coding"
"GWK60_A01309","QNG12165.1","CAGL0A01474g","protein_coding"
"GWK60_A01353","QNG12166.1","CAGL0A01540g","protein_coding"
"GWK60_A01375","QNG12167.1","CAGL0A01562g","protein_coding"
"GWK60_A01397","QNG12168.1","CAGL0A01584g","protein_coding"
"GWK60_A01419","QNG12169.1","CAGL0A01606g","protein_coding"
"GWK60_A01463","QNG12171.1","CAGL0A01650g","protein_coding"
"GWK60_A01485","QNG12172.1","CAGL0A01672g","protein_coding"
"GWK60_A01507","QNG12173.1","CAGL0A01694g","protein_coding"
"GWK60_A01529","QNG12174.1","CAGL0A01716g","protein_coding"
"GWK60_A01551","QNG12175.1","CAGL0A01738g","protein_coding"
"GWK60_A01573","QNG12176.1","CAGL0A01760g","protein_coding"
"GWK60_A01661","QNG12180.1","CAGL0A01848g","protein_coding"
"GWK60_A01683","QNG12181.1","CAGL0A01870g","protein_coding"
"GWK60_A01705","QNG12182.1","CAGL0A01892g","protein_coding"
"GWK60_A01727","QNG12183.1","CAGL0A01914g","protein_coding"
"GWK60_A01771","QNG12184.1","CAGL0A01958g","protein_coding"
"GWK60_A01793","QNG12185.1","CAGL0A01980g","protein_coding"
"GWK60_A01815","QNG12186.1","CAGL0A02002g","protein_coding"
"GWK60_A01837","QNG12187.1","CAGL0A02024g","protein_coding"
"GWK60_A01859","QNG12188.1","CAGL0A02046g","protein_coding"
"GWK60_A01903","QNG12189.1","CAGL0A02090g","protein_coding"
"GWK60_A01925","QNG12190.1","CAGL0A02112g","protein_coding"
"GWK60_A01947","QNG12191.1","CAGL0A02134g","protein_coding"
"GWK60_A01969","QNG12192.1","CAGL0A02145g","protein_coding"
"GWK60_A02013","QNG12193.1","CAGL0A02189g","protein_coding"
"GWK60_A02079","QNG12196.1","CAGL0A02255g","protein_coding"
"GWK60_A02101","QNG12197.1","CAGL0A02299g","protein_coding"
"GWK60_A02145","QNG12199.1","CAGL0A02343g","protein_coding"
"GWK60_A02167","QNG12200.1","CAGL0A02365g","protein_coding"
"GWK60_A02189","QNG12201.1","CAGL0A02387g","protein_coding"
