standard_name	scer_id	scer_gene_name	Orthogroup	score_mean	n_libs
GWK60_C00165	YJL173C	RFA3	OG0004234	0.8684356405772473	1
GWK60_C00187	YJL174W	KRE9	OG0000271	0.8684356405772473	1
GWK60_C00209	YLR095C	IOC2	OG0004235	0.5376190476190476	1
GWK60_C00231	YLR094C	GIS3	OG0003621	0.8684356405772473	1
GWK60_C00253	YLR093C	NYV1	OG0004078	0.32	1
GWK60_C00275	YBR137W	YBR137W	OG0003693	0.8684356405772473	1
GWK60_C00297	YBR136W	MEC1	OG0001473	0.8684356405772473	1
GWK60_C00319	YBR135W	CKS1	OG0001899	0.9051030913530913	1
GWK60_C00341	YBR133C	HSL7	OG0003963	0.36	1
GWK60_C00363	YBR132C	AGP2	OG0000745	0.23	1
GWK60_C00385	YBR131W	CCZ1	OG0004236	0.8684356405772473	1
GWK60_C00407	YBR130C	SHE3	OG0000742	0.8684356405772473	1
GWK60_C00429	YBR129C	OPY1	OG0003798	0.8684356405772473	1
GWK60_C00451	YBR128C	ATG14	OG0004237	0.33	1
GWK60_C00473	YBR127C	VMA2	OG0001174	0.8684356405772473	1
GWK60_C00495	YLR219W	MSC3	OG0004238	0.6	1
GWK60_C00517	YLR220W	CCC1	OG0002437	1.0	1
GWK60_C00539	YLR221C	RSA3	OG0001953	0.8684356405772473	1
GWK60_C00561	YLR222C	UTP13	OG0001414	0.8684356405772473	1
GWK60_C00583	YDR223W	CRF1	OG0000748	0.8684356405772473	1
GWK60_C00605				0.8684356405772473	1
GWK60_C00627				0.36	1
GWK60_C00649				0.8684356405772473	1
GWK60_C00671				0.33	1
GWK60_C00693				0.31	1
GWK60_C00715	YLR224W	UCC1	OG0004593	0.8684356405772473	1
GWK60_C00737	YLR226W	BUR2	OG0004239	0.8684356405772473	1
GWK60_C00759	YLR228C	ECM22	OG0000409	0.8684356405772473	1
GWK60_C00781	YDR211W	GCD6	OG0003091	0.8684356405772473	1
GWK60_C00803	YIL116W	HIS5	OG0003289	0.33	1
GWK60_C00825	YIL115C	NUP159	OG0002582	0.8684356405772473	1
GWK60_C00847				0.35	1
GWK60_C00869	YIL112W	HOS4	OG0001030	0.39	1
GWK60_C00891	YIL111W	COX5B	OG0000885	0.8684356405772473	1
GWK60_C00913	YIL110W	HPM1	OG0003383	0.8684356405772473	1
GWK60_C00935	YIL109C	SEC24	OG0000392	0.36	1
GWK60_C00957	YIL108W	YIL108W	OG0003256	0.8684356405772473	1
GWK60_C00979	YIL107C	PFK26	OG0000489	0.8684356405772473	1
GWK60_C01001	YPL184C	MRN1	OG0001368	0.36	1
GWK60_C01023	YPL183W	nan	OG0003932	0.8684356405772473	1
GWK60_C01045	YPL183C	RTT10	OG0002478	0.39	1
GWK60_C01067	YPL180W	TCO89	OG0002500	0.8684356405772473	1
GWK60_C01089	YPL181W	CTI6	OG0003151	0.9051030913530913	1
GWK60_C01111	YPL179W	PPQ1	OG0000030	0.34	1
GWK60_C01133	YPL178W	CBC2	OG0003579	0.8684356405772473	1
GWK60_C01155	YPL177C	CUP9	OG0000462	0.25	1
GWK60_C01177	YBR249C	ARO4	OG0002061	0.17	1
GWK60_C01199	YBR248C	HIS7	OG0001610	0.8684356405772473	1
GWK60_C01221				0.8684356405772473	1
GWK60_C01243	YBR247C	ENP1	OG0001125	0.8684356405772473	1
GWK60_C01265	YBR246W	RRT2	OG0002178	0.45	1
GWK60_C01287	YBR245C	ISW1	OG0000162	0.44	1
GWK60_C01309	YBR244W	GPX2	OG0000212	0.8684356405772473	1
GWK60_C01331	YBR243C	ALG7	OG0003447	0.8684356405772473	1
GWK60_C01353	YBR242W	YBR242W	OG0000460	0.8684356405772473	1
GWK60_C01375	YGL104C	VPS73	OG0000637	0.3	1
GWK60_C01397	YBR230C	OM14	OG0001608	0.8684356405772473	1
GWK60_C01419	YBL086C	YBL086C	OG0001348	0.28	1
GWK60_C01441				0.36	1
GWK60_C01463	YBL085W	BOI1	OG0000416	0.32	1
GWK60_C01485	YBL084C	CDC27	OG0003303	0.8684356405772473	1
GWK60_C01507	YNL145W	MFA2	OG0004894	0.8684356405772473	1
GWK60_C01529	YGL246C	RAI1	OG0001756	0.8684356405772473	1
GWK60_C01551	YGL245W	GUS1	OG0000919	0.8684356405772473	1
GWK60_C01573	YFR048W	RMD8	OG0001278	0.8684356405772473	1
GWK60_C01595	YFR046C	CNN1	OG0004240	1.0	1
GWK60_C01617	YFR045W	MRX20	OG0003305	0.36	1
GWK60_C01639	YFR044C	DUG1	OG0002037	0.32	1
GWK60_C01661				0.8684356405772473	1
GWK60_C01683	YFR043C	IRC6	OG0002841	0.8684356405772473	1
GWK60_C01705	YFR042W	KEG1	OG0003873	0.8684356405772473	1
GWK60_C01727	YFR041C	ERJ5	OG0002188	0.8684356405772473	1
GWK60_C01749	YFR040W	SAP155	OG0000134	0.8684356405772473	1
GWK60_C01771	YFR039C	OSW7	OG0000355	0.28	1
GWK60_C01793	YER043C	SAH1	OG0003096	0.31	1
GWK60_C01815	YEL040W	UTR2	OG0001329	0.8684356405772473	1
GWK60_C01837	YER042W	MXR1	OG0000728	0.23	1
GWK60_C01859	YER041W	YEN1	OG0003395	0.32	1
GWK60_C01881	YER040W	GLN3	OG0000022	0.8684356405772473	1
GWK60_C01903	YER038C	KRE29	OG0004241	0.36	1
GWK60_C01925	YER037W	PHM8	OG0000510	0.36	1
GWK60_C01947	YER036C	ARB1	OG0000833	0.59	1
GWK60_C01969				0.8684356405772473	1
GWK60_C01991	YER034W	YER034W	OG0004242	0.07	1
GWK60_C02013	YER033C	ZRG8	OG0003830	0.61	1
GWK60_C02035	YER032W	FIR1	OG0004243	0.64	1
GWK60_C02057	YER031C	YPT31	OG0000459	0.8684356405772473	1
GWK60_C02079	YER030W	CHZ1	OG0003673	0.8684356405772473	1
GWK60_C02101	YER029C	SMB1	OG0001562	0.8684356405772473	1
GWK60_C02123	YER028C	MIG3	OG0000131	0.2	1
GWK60_C02145	YLR399C	BDF1	OG0002789	0.8684356405772473	1
GWK60_C02167	YLR398C	SKI2	OG0000501	0.8684356405772473	1
GWK60_C02189	YLR397C	AFG2	OG0000123	0.8684356405772473	1
GWK60_C02211	YLR396C	VPS33	OG0002829	0.8684356405772473	1
GWK60_C02233	YLR395C	COX8	OG0003802	0.8684356405772473	1
GWK60_C02255	YLR394W	CST9	OG0003863	0.8684356405772473	1
GWK60_C02277	YLR393W	ATP10	OG0001268	0.35	1
GWK60_C02299	YLR392C	ART10	OG0000346	0.8684356405772473	1
GWK60_C02321	YAL010C	MDM10	OG0003296	0.8684356405772473	1
GWK60_C02343	YAL009W	SPO7	OG0001613	0.8684356405772473	1
GWK60_C02365	YAL008W	FUN14	OG0003576	0.28	1
GWK60_C02387	YAL007C	ERP2	OG0000265	0.35	1
GWK60_C02409	YHL022C	SPO11	OG0003403	0.8684356405772473	1
GWK60_C02431	YOR262W	GPN2	OG0003442	0.35	1
GWK60_C02453	YOR264W	DSE3	OG0004244	1.0	1
GWK60_C02475	YOR265W	RBL2	OG0003677	0.8684356405772473	1
GWK60_C02497	YOR266W	PNT1	OG0003486	0.33	1
GWK60_C02519	YOR267C	HRK1	OG0000121	0.56	1
GWK60_C02541	YOR269W	PAC1	OG0003737	0.29	1
GWK60_C02563	YOR270C	VPH1	OG0000171	0.6	1
GWK60_C02585	YCR048W	ARE1	OG0000614	0.32	1
GWK60_C02607	YCR051W	YCR051W	OG0002590	1.0	1
GWK60_C02629	YCR052W	RSC6	OG0000390	0.8684356405772473	1
GWK60_C02651	YGL207W	SPT16	OG0001469	0.8684356405772473	1
GWK60_C02673	YER026C	CHO1	OG0002673	0.8684356405772473	1
GWK60_C02717	YLR270W	DCS1	OG0000375	0.33	1
GWK60_C02739	YLR272C	YCS4	OG0003246	0.8684356405772473	1
GWK60_C02783	YLR268W	SEC22	OG0003243	0.8684356405772473	1
GWK60_C02805	YLL040C	VPS13	OG0001155	0.4	1
GWK60_C02827	YLL041C	SDH2	OG0000648	0.1	1
GWK60_C02849	YLL042C	ATG10	OG0004594	0.22	1
GWK60_C02871	YLL043W	FPS1	OG0000617	0.84	1
GWK60_C02893				0.77	1
GWK60_C02915				1.0	1
GWK60_C02937	YOR384W	FRE5	OG0000004	0.67	1
GWK60_C02959	YNR054C	ESF2	OG0003023	0.38	1
GWK60_C02981	YNR053C	NOG2	OG0001960	0.8684356405772473	1
GWK60_C03003	YNR052C	POP2	OG0002469	0.8684356405772473	1
GWK60_C03025	YNR051C	BRE5	OG0002133	0.31	1
GWK60_C03047	YNR050C	LYS9	OG0002158	0.4	1
GWK60_C03069	YNR049C	MSO1	OG0000736	0.8684356405772473	1
GWK60_C03091	YNR048W	YNR048W	OG0000110	1.0	1
GWK60_C03113	YCR091W	KIN82	OG0000969	1.0	1
GWK60_C03135	YNR046W	TRM112	OG0003640	0.8684356405772473	1
GWK60_C03157	YNR045W	PET494	OG0004245	0.36	1
GWK60_C03179				0.34	1
GWK60_C03201	YCR088W	ABP1	OG0000835	0.32	1
GWK60_C03223	YCR084C	TUP1	OG0000609	0.34	1
GWK60_C03245	YNR043W	MVD1	OG0001871	0.8684356405772473	1
GWK60_C03267	YNR041C	COQ2	OG0002954	0.8684356405772473	1
GWK60_C03289	YNR040W	MRX15	OG0002944	0.4	1
GWK60_C03311	YDR089W	VTC5	OG0001830	0.7190909090909091	1
GWK60_C03355	YHR177W	ROF1	OG0000247	0.29	1
GWK60_C03377	YIL007C	NAS2	OG0001929	0.25	1
GWK60_C03399	YIL008W	URM1	OG0003196	0.26	1
GWK60_C03443				0.8684356405772473	1
GWK60_C03465	YIL010W	DOT5	OG0002825	0.34	1
GWK60_C03487	YIL011W	TIR3	OG0000002	0.8684356405772473	1
GWK60_C03509	YER001W	MNN1	OG0000017	0.27	1
GWK60_C03531	YER001W	MNN1	OG0000017	0.31	1
GWK60_C03553	YER001W	MNN1	OG0000017	1.0	1
GWK60_C03575	YER001W	MNN1	OG0000017	0.8684356405772473	1
GWK60_C03597	YER001W	MNN1	OG0000017	0.25	1
GWK60_C03641	YDR007W	TRP1	OG0003366	0.13	1
GWK60_C03663	YBR010W	HHT1	OG0000032	0.32	1
GWK60_C03685	YBR009C	HHF1	OG0000062	0.25	1
GWK60_C03707	YBR007C	DSF2	OG0001011	0.43	1
GWK60_C03729	YBR006W	UGA2	OG0000319	0.28	1
GWK60_C03751				0.8684356405772473	1
GWK60_C03773	YBR004C	GPI18	OG0003911	0.8684356405772473	1
GWK60_C03795	YBR003W	COQ1	OG0002167	0.36	1
GWK60_C03817	YBR002C	RER2	OG0000148	0.8684356405772473	1
GWK60_C03839	YDR002W	YRB1	OG0001859	0.8684356405772473	1
GWK60_C03861	YBR001C	NTH2	OG0000351	0.24	1
GWK60_C03883	YBL001C	ECM15	OG0001909	0.18	1
GWK60_C03905	YDR224C	HTB1	OG0000257	0.8684356405772473	1
GWK60_C03927	YBL003C	HTA2	OG0000258	1.0	1
GWK60_C03949	YDL003W	MCD1	OG0002977	0.8684356405772473	1
GWK60_C03971	YDL004W	ATP16	OG0001659	0.8684356405772473	1
GWK60_C03993	YDL005C	MED2	OG0004246	0.17	1
GWK60_C04015	YDL006W	PTC1	OG0002057	0.59	1
GWK60_C04059	YJR096W	YJR096W	OG0000290	0.22	1
GWK60_C04081	YJR097W	JJJ3	OG0003570	0.41	1
GWK60_C04103	YJR098C	YJR098C	OG0003848	0.25	1
GWK60_C04125	YJR099W	YUH1	OG0001163	0.2	1
GWK60_C04147	YJR100C	AIM25	OG0003089	0.81	1
GWK60_C04191	YJR101W	RSM26	OG0001122	0.53	1
GWK60_C04213	YJR102C	VPS25	OG0001350	0.25	1
GWK60_C04235	YJR104C	SOD1	OG0001098	0.03	1
GWK60_C04257				0.24	1
GWK60_C04279	YJR115W	YJR115W	OG0003452	0.23	1
GWK60_C04301	YJR113C	RSM7	OG0002024	0.9051030913530913	1
GWK60_C04323	YOL026C	MIM1	nan	0.8684356405772473	1
GWK60_C04345	YJR112W	NNF1	OG0001161	0.8684356405772473	1
GWK60_C04367	YJR111C	PXP2	OG0000620	0.26	1
GWK60_C04389	YJR110W	YMR1	OG0002930	0.25	1
GWK60_C04411	YJR109C	CPA2	OG0003419	0.27	1
GWK60_C04433	YJR107C	nan	OG0005359	0.08	1
GWK60_C04455	YJR107W	LIH1	OG0001215	0.8684356405772473	1
GWK60_C04477	YJR106W	ECM27	OG0004247	0.29	1
GWK60_C04499	YJR105W	ADO1	OG0002009	0.8684356405772473	1
GWK60_C04521	YAR019C	CDC15	OG0001595	0.8684356405772473	1
GWK60_C04543	YAR035W	YAT1	OG0000732	0.39	1
GWK60_C04565	YAR042W	SWH1	OG0000450	0.48	1
GWK60_C04587	YOL055C	THI20	OG0000571	0.33	1
GWK60_C04609	YOL057W	YOL057W	OG0001709	0.43	1
GWK60_C04631	YOL058W	ARG1	OG0003629	0.12	1
GWK60_C04653	YOL059W	GPD2	OG0000272	0.25	1
GWK60_C04675	YOL060C	MAM3	OG0003104	0.33	1
GWK60_C04697	YOL061W	PRS5	OG0002708	0.8684356405772473	1
GWK60_C04719	YOL062C	APM4	OG0002353	0.44	1
GWK60_C04741	YOL063C	CRT10	OG0002289	0.31	1
GWK60_C04763	YOL064C	MET22	OG0001036	0.8684356405772473	1
GWK60_C04785	YOL065C	INP54	OG0002778	0.36	1
GWK60_C04807				0.57	1
GWK60_C04829	YDL040C	NAT1	OG0001187	0.8684356405772473	1
GWK60_C04851	YOL067C	RTG1	OG0001831	0.8684356405772473	1
GWK60_C04873	YOL068C	HST1	OG0000339	0.9051030913530913	1
GWK60_C04895	YDL229W	SSB1	OG0000715	0.29	1
GWK60_C04917	YDL230W	PTP1	OG0003679	0.27	1
GWK60_C04939	YDL231C	BRE4	OG0004079	0.458125	1
GWK60_C04961	YDL232W	OST4	OG0004546	0.8684356405772473	1
GWK60_C04983	YDL233W	MFG1	OG0000773	0.8684356405772473	1
GWK60_C05005	YDL234C	GYP7	OG0002536	0.8684356405772473	1
GWK60_C05027	YDL236W	PHO13	OG0001873	0.38	1
GWK60_C05049	YDL237W	AIM6	OG0001327	0.25	1
GWK60_C05071	YDL238C	GUD1	OG0003073	0.8684356405772473	1
GWK60_C05093	YDL239C	ADY3	OG0003851	0.8684356405772473	1
GWK60_C05115	YDL240W	LRG1	OG0003120	0.8684356405772473	1
GWK60_C05137				0.8684356405772473	1
GWK60_C05159				0.8684356405772473	1
GWK60_D00011				0.8684356405772473	1
GWK60_D00033				0.8684356405772473	1
GWK60_D00055				0.4	1
GWK60_D00077	YCR042C	TAF2	OG0000947	0.8684356405772473	1
GWK60_D00099	YJL167W	ERG20	OG0001939	0.8684356405772473	1
GWK60_D00121	YKL172W	EBP2	OG0003381	0.8684356405772473	1
GWK60_D00143	YML095C	RAD10	OG0002498	0.8684356405772473	1
GWK60_D00165	YML094W	GIM5	OG0002670	0.8684356405772473	1
GWK60_D00187	YMR190C	SGS1	OG0000595	0.7237635281385281	1
GWK60_D00209	YMR189W	GCV2	OG0002304	0.8684356405772473	1
GWK60_D00231	YMR188C	MRPS17	OG0002879	0.8684356405772473	1
GWK60_D00253	YMR187C	YMR187C	OG0003974	0.33	1
GWK60_D00275	YMR186W	HSC82	OG0000887	0.8684356405772473	1
GWK60_D00297	YMR185W	RTP1	OG0001557	0.8684356405772473	1
GWK60_D00319	YMR184W	ADD37	OG0004248	0.8684356405772473	1
GWK60_D00341				0.8684356405772473	1
GWK60_D00363	YMR182C	RGM1	OG0000280	0.8684356405772473	1
GWK60_D00385	YKL190W	CNB1	OG0002581	0.8684356405772473	1
GWK60_D00407				0.38	1
GWK60_D00451	YKL189W	HYM1	OG0003346	0.8684356405772473	1
GWK60_D00473	YKL188C	PXA2	OG0003064	0.8684356405772473	1
GWK60_D00495				0.09	1
GWK60_D00517	YKL187C	FAT3	OG0003453	0.35	1
GWK60_D00539	YKL186C	MTR2	OG0003473	0.8684356405772473	1
GWK60_D00561	YKL185W	ASH1	OG0002078	0.46	1
GWK60_D00583	YKL184W	SPE1	OG0000759	0.8684356405772473	1
GWK60_D00605	YKL183W	LOT5	OG0002532	0.22	1
GWK60_D00627	YKL182W	FAS1	OG0002095	0.8684356405772473	1
GWK60_D00649	YKL181W	PRS1	OG0002198	0.8684356405772473	1
GWK60_D00671	YDL077C	VAM6	OG0002990	0.8684356405772473	1
GWK60_D00693	YDL076C	RXT3	OG0001442	0.17	1
GWK60_D00715	YDL075W	RPL31A	OG0000798	0.8684356405772473	1
GWK60_D00737	YDL074C	BRE1	OG0003320	0.55	1
GWK60_D00759	YDL073W	AHK1	OG0004249	0.8684356405772473	1
GWK60_D00781	YLR403W	SFP1	OG0000557	0.35	1
GWK60_D00803	YDL072C	YET3	OG0001907	0.39	1
GWK60_D00825	YDL067C	COX9	OG0000952	0.8684356405772473	1
GWK60_D00847	YDL067C	COX9	OG0000952	0.8684356405772473	1
GWK60_D00869	YDL066W	IDP1	OG0000106	0.4	1
GWK60_D00891	YDL065C	PEX19	OG0001870	0.39	1
GWK60_D00913	YDL064W	UBC9	OG0002796	0.8684356405772473	1
GWK60_D00935	YDL063C	SYO1	OG0003149	0.8684356405772473	1
GWK60_D00957				0.8684356405772473	1
GWK60_D00979	YDL061C	RPS29B	OG0003712	0.8684356405772473	1
GWK60_D01001	YDL060W	TSR1	OG0002856	0.8684356405772473	1
GWK60_D01023	YDL059C	RAD59	OG0003955	0.27	1
GWK60_D01045	YDL058W	USO1	OG0002927	0.4687450980392157	1
GWK60_D01067				0.8684356405772473	1
GWK60_D01089	YDL057W	YDL057W	OG0000616	0.8684356405772473	1
GWK60_D01111	YDL056W	MBP1	OG0000821	0.38	1
GWK60_D01133	YDL055C	PSA1	OG0000640	0.8684356405772473	1
GWK60_D01155	YDL054C	MCH1	OG0003140	0.22	1
GWK60_D01177	YNL049C	SFB2	OG0000392	0.8684356405772473	1
GWK60_D01199				0.8684356405772473	1
GWK60_D01221	YNL048W	ALG11	OG0001694	0.8684356405772473	1
GWK60_D01243	YBR120C	CBP6	OG0003496	0.37	1
GWK60_D01265	YBR119W	MUD1	OG0004595	0.37	1
GWK60_D01287	YBR118W	TEF2	OG0000311	0.36	1
GWK60_D01309				0.28	1
GWK60_D01331	YDL242W	YDL242W	OG0000865	0.8684356405772473	1
GWK60_D01353				0.15	1
GWK60_D01375				0.8684356405772473	1
GWK60_D01397	YPR075C	OPY2	OG0003493	0.25	1
GWK60_D01419	YBR117C	TKL2	OG0000837	0.8684356405772473	1
GWK60_D01441	YPR073C	LTP1	OG0002557	0.8684356405772473	1
GWK60_D01463	YPR072W	NOT5	OG0000301	0.8684356405772473	1
GWK60_D01485	YBR112C	CYC8	OG0000923	0.34	1
GWK60_D01507	YPR070W	MED1	OG0004250	0.38	1
GWK60_D01529	YPR069C	SPE3	OG0000155	1.0	1
GWK60_D01551	YPR068C	HOS1	OG0003588	0.8684356405772473	1
GWK60_D01573	YBR109C	CMD1	OG0000279	0.8684356405772473	1
GWK60_D01595	YBR108W	AIM3	OG0003852	0.8684356405772473	1
GWK60_D01617	YPR067W	ISA2	OG0001484	0.8684356405772473	1
GWK60_D01639	YPR066W	UBA3	OG0003828	0.38	1
GWK60_D01661	YPR063C	YPR063C	OG0003192	0.8684356405772473	1
GWK60_D01683	YPR062W	FCY1	OG0003398	0.8684356405772473	1
GWK60_D01705	YPR061C	JID1	OG0003357	0.8684356405772473	1
GWK60_D01727	YPR058W	YMC1	OG0000404	0.34	1
GWK60_D01749	YPR057W	BRR1	OG0002537	1.0	1
GWK60_D01771	YPR056W	TFB4	OG0002765	0.8684356405772473	1
GWK60_D01793	YPR055W	SEC8	OG0001540	0.8684356405772473	1
GWK60_D01815	YPR054W	SMK1	OG0003510	0.8684356405772473	1
GWK60_D01837	YBR088C	POL30	OG0000967	0.8684356405772473	1
GWK60_D01859	YBR087W	RFC5	OG0001733	0.8684356405772473	1
GWK60_D01881	YGL198W	YIP4	OG0003827	0.8684356405772473	1
GWK60_D01903	YER132C	PMD1	OG0000507	0.8684356405772473	1
GWK60_D01925	YGL196W	DSD1	OG0003960	0.33	1
GWK60_D01947	YGL195W	GCN1	OG0003020	0.7642851376779393	1
GWK60_D01969	YGL194C	nan	OG0005770	0.8684356405772473	1
GWK60_D02013	YLR027C	AAT2	OG0000705	0.49	1
GWK60_D02035	YLR026C	SED5	OG0003443	0.8684356405772473	1
GWK60_D02057	YLR025W	SNF7	OG0003038	1.0	1
GWK60_D02079	YKL141W	SDH3	OG0001045	0.38	1
GWK60_D02101	YKL140W	TGL1	OG0003639	0.29	1
GWK60_D02123	YKL139W	CTK1	OG0003013	0.8684356405772473	1
GWK60_D02145	YKL138C	nan	OG0003491	0.8684356405772473	1
GWK60_D02167	YKL138C	MRPL31	OG0001942	0.8684356405772473	1
GWK60_D02189	YKL137W	CMC1	OG0003531	0.22	1
GWK60_D02211	YKL135C	APL2	OG0003329	0.38	1
GWK60_D02233	YMR116C	ASC1	OG0003136	0.8684356405772473	1
GWK60_D02255	YKL134C	OCT1	OG0003285	0.38	1
GWK60_D02277	YKL133C	RCI50	OG0000403	1.0	1
GWK60_D02299	YFL017W	nan	OG0001751	0.8684356405772473	1
GWK60_D02321	YFL017C	GNA1	OG0001958	0.8684356405772473	1
GWK60_D02343	YOL020W	TAT2	OG0004251	0.8684356405772473	1
GWK60_D02365	YOR349W	CIN1	OG0002504	0.8684356405772473	1
GWK60_D02387	YOR350C	MNE1	OG0004252	0.38	1
GWK60_D02409	YOR351C	MEK1	OG0003874	0.8684356405772473	1
GWK60_D02431	YOR352W	TFB6	OG0003154	0.8684356405772473	1
GWK60_D02453	YOR353C	SOG2	OG0002889	0.8684356405772473	1
GWK60_D02475	YOR354C	MSC6	OG0004253	0.8684356405772473	1
GWK60_D02497	YLR115W	CFT2	OG0000944	0.8684356405772473	1
GWK60_D02519	YLR116W	MSL5	OG0002798	0.8684356405772473	1
GWK60_D02541	YLR117C	CLF1	OG0001903	0.8684356405772473	1
GWK60_D02563	YLR118C	TML25	OG0002632	0.8684356405772473	1
GWK60_D02585	YLR119W	SRN2	OG0004254	0.8684356405772473	1
GWK60_D02607	YNL323W	LEM3	OG0000110	0.8684356405772473	1
GWK60_D02629	YNL325C	FIG4	OG0002411	0.8684356405772473	1
GWK60_D02651	YLL054C	YLL054C	OG0000058	0.36	1
GWK60_D02673	YNL326C	PFA3	OG0001605	0.36	1
GWK60_D02695	YNL327W	EGT2	OG0004080	0.39	1
GWK60_D02717	YNL328C	MDJ2	OG0001393	0.35	1
GWK60_D02739	YNL329C	PEX6	OG0001138	1.0	1
GWK60_D02761	YOL146W	PSF3	OG0000767	0.8684356405772473	1
GWK60_D02783	YOL147C	PEX11	OG0001005	0.34	1
GWK60_D02805	YFL011W	HXT10	OG0000001	0.8684356405772473	1
GWK60_D02827	YFL011W	HXT10	OG0000001	0.8684356405772473	1
GWK60_D02849	YIL144W	NDC80	OG0002224	0.8684356405772473	1
GWK60_D02871	YHR197W	RIX1	OG0003479	0.8684356405772473	1
GWK60_D02893	YHR198C	AIM18	OG0000778	0.39	1
GWK60_D02915				0.8684356405772473	1
GWK60_D02937	YLL036C	PRP19	OG0003229	0.8684356405772473	1
GWK60_D02959	YHL028W	WSC4	OG0003705	0.3	1
GWK60_D02981	YLL035W	GRC3	OG0000177	0.8684356405772473	1
GWK60_D03003	YLL034C	RIX7	OG0001169	0.8684356405772473	1
GWK60_D03025	YLL033W	IRC19	OG0004255	0.8684356405772473	1
GWK60_D03047	YLR006C	SSK1	OG0002657	0.8684356405772473	1
GWK60_D03069	YLR014C	PPR1	OG0000747	0.36	1
GWK60_D03091	YLR015W	BRE2	OG0001433	0.41	1
GWK60_D03113	YJL034W	KAR2	OG0000018	0.8684356405772473	1
GWK60_D03135	YLR016C	PML1	OG0004081	0.4	1
GWK60_D03157	YJL006C	CTK2	OG0001671	0.8684356405772473	1
GWK60_D03179	YJL008C	CCT8	OG0001431	0.8684356405772473	1
GWK60_D03201	YJR001W	AVT1	OG0002650	0.8684356405772473	1
GWK60_D03223	YJL001W	PRE3	OG0002221	0.8684356405772473	1
GWK60_D03245	YLL004W	ORC3	OG0001718	0.8684356405772473	1
GWK60_D03267	YJL003W	COX16	OG0002199	0.8684356405772473	1
GWK60_D03289	YLL008W	DRS1	OG0003078	0.8684356405772473	1
GWK60_D03311	YJL004C	SYS1	OG0001876	1.0	1
GWK60_D03333	YJL005W	CYR1	OG0001578	0.8684356405772473	1
GWK60_D03355	YLR017W	MEU1	OG0002820	0.3	1
GWK60_D03377	YLR018C	POM34	OG0004256	0.36	1
GWK60_D03399	YLR019W	PSR2	OG0000413	0.8684356405772473	1
GWK60_D03421	YLR020C	YEH2	OG0000397	0.36	1
GWK60_D03443	YLR021W	IRC25	OG0003697	0.34	1
GWK60_D03465	YLR022C	SDO1	OG0002983	0.8684356405772473	1
GWK60_D03487	YLR023C	IZH3	OG0002933	0.24	1
GWK60_D03509	YLR024C	UBR2	OG0000175	0.4	1
GWK60_D03553	YJL024C	APS3	OG0001418	0.8684356405772473	1
GWK60_D03575	YJL025W	RRN7	OG0003284	0.8684356405772473	1
GWK60_D03597	YJL026W	RNR2	OG0000852	0.8684356405772473	1
GWK60_D03619	YGR173W	RBG2	OG0002397	0.26	1
GWK60_D03663	YKL196C	YKT6	OG0001668	0.8684356405772473	1
GWK60_D03685	YKL195W	MIA40	OG0000800	0.35	1
GWK60_D03707	YKL194C	MST1	OG0002542	0.8684356405772473	1
GWK60_D03729	YKL193C	SDS22	OG0001318	0.8684356405772473	1
GWK60_D03751	YKL192C	ACP1	OG0000287	0.8684356405772473	1
GWK60_D03773	YIR013C	GAT4	OG0000075	0.32	1
GWK60_D03795				0.37	1
GWK60_D03817	YMR179W	SPT21	OG0003502	0.8684356405772473	1
GWK60_D03839	YPL226W	NEW1	OG0002717	0.8684356405772473	1
GWK60_D03861	YMR178W	FPY1	OG0002485	0.39	1
GWK60_D03883	YPR041W	TIF5	OG0002010	0.8684356405772473	1
GWK60_D03905	YHR062C	RPP1	OG0001326	0.8684356405772473	1
GWK60_D03927	YHR061C	GIC1	OG0003454	0.8684356405772473	1
GWK60_D03949	YHR060W	VMA22	OG0002297	0.8684356405772473	1
GWK60_D03971	YHR059W	FYV4	OG0002803	0.8684356405772473	1
GWK60_D03993	YHR058C	MED6	OG0000793	0.8684356405772473	1
GWK60_D04015	YDR303C	RSC3	OG0003975	0.8684356405772473	1
GWK60_D04037				0.35	1
GWK60_D04059	YHR033W	YHR033W	OG0000359	0.32	1
GWK60_D04081	YHR034C	PIH1	OG0002135	0.8684356405772473	1
GWK60_D04103	YHR035W	NEL1	OG0004082	0.8684356405772473	1
GWK60_D04125	YHR036W	BRL1	OG0000194	0.8684356405772473	1
GWK60_D04147	YHR037W	PUT2	OG0002238	0.33	1
GWK60_D04169	YGR017W	YGR017W	OG0003902	0.36	1
GWK60_D04191	YGR019W	UGA1	OG0000402	0.33	1
GWK60_D04213	YGR020C	VMA7	OG0003717	0.8684356405772473	1
GWK60_D04235	YGR021W	DPC29	OG0002892	0.36	1
GWK60_D04257	YHR043C	DOG2	OG0001761	0.38	1
GWK60_D04279	YHR042W	NCP1	OG0002254	0.8684356405772473	1
GWK60_D04301	YHR041C	SRB2	OG0002860	0.42	1
GWK60_D04323	YIL093C	RSM25	OG0002982	0.8684356405772473	1
GWK60_D04345	YIL091C	UTP25	OG0001548	0.8684356405772473	1
GWK60_D04367	YIL090W	ICE2	OG0002690	0.8684356405772473	1
GWK60_D04411	YMR077C	VPS20	OG0001920	0.8684356405772473	1
GWK60_D04433	YMR078C	CTF18	OG0001253	1.0	1
GWK60_D04455	YMR079W	SEC14	OG0000407	0.8684356405772473	1
