standard_name,common_name,type,chrom,start,stop,strand,coding_length,hits,reads,insertion_index,neighborhood_index,reads_ni,max_free_region,freedom_index,logit_fi,s_value,upstream_hits_100,hits_in_domains,reads_in_domains,domain_coverage,domain_ratio,bps_between_hits_in_feature,bps_between_hits_in_neihgborhood,sample,feature_id,condition,background,pool
GWK60_A02189,GWK60_A02189,ORF,CP048230.1,273815,274774,W,960,0,0,0,0,0,960,1,0.9994997988929204,-24.541367610545567,4,0,0,0,0,9999,79.6086956521739,yH298-parent-pool1,GWK60_A02189,parent,yH298,1
GWK60_A02211,GWK60_A02211,ORF,CP048230.1,275232,276569,C,1338,4,583,0.00298953662182361,0.23291513410926928,0.08200072983802181,728,0.5440956651718983,0.5440894507733636,-15.35154305166555,3,0,0,0,0,334.5,77.91011235955057,yH298-parent-pool1,GWK60_A02211,parent,yH298,1
GWK60_A02233,YPS7,ORF,CP048230.1,276959,278722,C,1764,1,593,5.6689342403628e-4,0.04724786740092862,0.06501949805163568,1617,0.9166666666666666,0.9166665188083792,-15.3270484897448,0,0,0,0,0,1764,83.3452380952381,yH298-parent-pool1,GWK60_A02233,parent,yH298,1
GWK60_A02277,GWK60_A02277,ORF,CP048230.1,279298,281022,C,1725,6,3135,0.00347826086956521,0.3707139023081053,0.43509537244688806,1103,0.6394202898550725,0.6394201375215584,-12.926657766430358,1,0,0,0,0,287.5,106.58024691358024,yH298-parent-pool1,GWK60_A02277,parent,yH298,1
GWK60_A02299,GWK60_A02299,ORF,CP048230.1,281204,283804,W,2601,2,519,7.6893502499038e-4,0.10822760476739716,0.05733400722086263,1203,0.46251441753171857,0.4625144175144318,-15.518999797517113,4,0,0,0,0,1300.5,140.75,yH298-parent-pool1,GWK60_A02299,parent,yH298,1
GWK60_A02321,GWK60_A02321,ORF,CP048230.1,284239,285189,W,951,2,1174,0.0021030494216614,0.31396775324220116,0.348267997927336,507,0.5331230283911672,0.5328312600696773,-14.342922569093204,0,0,0,0,0,475.5,149.29166666666666,yH298-parent-pool1,GWK60_A02321,parent,yH298,1
GWK60_A02343,GWK60_A02343,ORF,CP048230.1,285630,286589,W,960,4,668,0.00416666666666666,0.5768707482993197,0.18546078392854803,386,0.40208333333333335,0.4018822108048618,-15.155505209904105,0,0,0,0,0,240,138.44897959183675,yH298-parent-pool1,GWK60_A02343,parent,yH298,1
GWK60_A02365,GWK60_A02365,ORF,CP048230.1,286832,288025,C,1194,3,459,0.00251256281407035,0.3504501675041876,0.09729721874152251,607,0.5083752093802345,0.508350703163027,-15.695877559601191,1,0,0,0,0,398,139.47916666666666,yH298-parent-pool1,GWK60_A02365,parent,yH298,1
GWK60_A02387,GWK60_A02387,ORF,CP048230.1,292062,293201,W,1140,5,4373,0.0043859649122807,1.1535087719298245,3.103416918696397,496,0.4350877192982456,0.4350517300504085,-12.446630105497476,1,0,0,0,0,228,263,yH298-parent-pool1,GWK60_A02387,parent,yH298,1
GWK60_A02409,GWK60_A02409,ORF,CP048230.1,293614,296232,W,2619,0,0,0,0,0,2619,1,0.9999999999687812,-24.541367610545567,0,0,0,0,0,9999,257.25925925925924,yH298-parent-pool1,GWK60_A02409,parent,yH298,1
GWK60_A02431,GWK60_A02431,ORF,CP048230.1,296308,296610,C,303,0,0,0,0,0,303,1,0.7369158958334202,-24.541367610545567,3,0,0,0,0,9999,319.57894736842104,yH298-parent-pool1,GWK60_A02431,parent,yH298,1
GWK60_A02453,GWK60_A02453,ORF,CP048230.1,296784,298550,W,1767,1,1,5.6593095642331e-4,0.21219081860248343,7.1402294462435e-4,1310,0.7413695529145444,0.74136943686588,-23.541367610545567,0,0,0,0,0,1767,374.94117647058823,yH298-parent-pool1,GWK60_A02453,parent,yH298,1
GWK60_A02475,GWK60_A02475,ORF,CP048230.1,298781,301912,C,3132,2,20,6.3856960408684e-4,0.25866060025542786,0.00841857120440774,2668,0.8518518518518519,0.8518518518516945,-20.149050187766807,0,0,0,0,0,1566,405.0625,yH298-parent-pool1,GWK60_A02475,parent,yH298,1
GWK60_A02497,GWK60_A02497,ORF,CP048230.1,302446,303276,C,831,0,0,0,0,0,831,1,0.9981852660075085,-24.541367610545567,0,0,0,0,0,9999,330.6,yH298-parent-pool1,GWK60_A02497,parent,yH298,1
GWK60_A02519,GWK60_A02519,ORF,CP048230.1,303502,305559,C,2058,2,896,9.7181729834791e-4,0.38022351797862,0.4569822563498907,1759,0.8547133138969873,0.8547133066086413,-14.732403435626306,0,0,0,0,0,1029,391.25,yH298-parent-pool1,GWK60_A02519,parent,yH298,1
GWK60_A02541,GWK60_A02541,ORF,CP048230.1,305706,306797,W,1092,0,0,0,0,0,1092,1,0.9998663296253664,-24.541367610545567,1,0,0,0,0,9999,363.44444444444446,yH298-parent-pool1,GWK60_A02541,parent,yH298,1
GWK60_A02563,GWK60_A02563,ORF,CP048230.1,306984,307238,W,255,0,0,0,0,0,255,1,0.6341355910108007,-24.541367610545567,0,0,0,0,0,9999,540,yH298-parent-pool1,GWK60_A02563,parent,yH298,1
GWK60_A02585,GWK60_A02585,ORF,CP048230.1,307549,308838,W,1290,0,0,0,0,0,1290,1,0.9999815421067044,-24.541367610545567,0,0,0,0,0,9999,617,yH298-parent-pool1,GWK60_A02585,parent,yH298,1
GWK60_A02607,GWK60_A02607,ORF,CP048230.1,309045,310370,C,1326,0,0,0,0,0,1326,1,0.9999871222929576,-24.541367610545567,0,0,0,0,0,9999,545.4285714285714,yH298-parent-pool1,GWK60_A02607,parent,yH298,1
GWK60_A02629,GWK60_A02629,ORF,CP048230.1,310613,311450,W,651,1,1,0.00153609831029185,0.5193193902871323,0.00201888518951337,360,0.5529953917050692,0.5469794598983924,-23.541367610545567,0,0,0,0,0,838,338.0769230769231,yH298-parent-pool1,GWK60_A02629,parent,yH298,1
GWK60_A02651,GWK60_A02651,ORF,CP048230.1,311931,312863,W,933,2,351,0.00214362272240085,0.7509275290625773,0.5123328820443391,582,0.6237942122186495,0.6233855371259136,-16.08193599190827,0,0,0,0,0,466.5,350.3076923076923,yH298-parent-pool1,GWK60_A02651,parent,yH298,1
GWK60_A02673,GWK60_A02673,ORF,CP048230.1,312952,315435,C,2484,3,545,0.00120772946859903,0.31769994632313475,0.23060573240325208,1373,0.5527375201288245,0.5527375200622614,-15.448610469625716,0,0,0,0,0,828,263.05555555555554,yH298-parent-pool1,GWK60_A02673,parent,yH298,1
GWK60_A02695,GWK60_A02695,ORF,CP048230.1,315813,317021,C,1209,1,111,8.2712985938792e-4,0.20554177005789903,0.06860548890338831,783,0.6476426799007444,0.6476158087590365,-17.734012688487965,0,0,0,0,0,1209,248.5,yH298-parent-pool1,GWK60_A02695,parent,yH298,1
GWK60_A02717,GWK60_A02717,ORF,CP048230.1,317339,317653,W,315,0,0,0,0,0,315,1,0.759510916949111,-24.541367610545567,0,0,0,0,0,9999,214.9047619047619,yH298-parent-pool1,GWK60_A02717,parent,yH298,1
GWK60_A02739,GWK60_A02739,ORF,CP048230.1,318016,319521,W,1506,1,183,6.6401062416998e-4,0.0882580787959274,0.04050182663050778,1269,0.8426294820717132,0.8426276883717794,-17.017805654488555,0,0,0,0,0,1506,132.91666666666666,yH298-parent-pool1,GWK60_A02739,parent,yH298,1
GWK60_A02761,GWK60_A02761,ORF,CP048230.1,319868,320854,C,987,0,0,0,0,0,987,1,0.999618111532317,-24.541367610545567,0,0,0,0,0,9999,127.19444444444444,yH298-parent-pool1,GWK60_A02761,parent,yH298,1
GWK60_A02783,GWK60_A02783,ORF,CP048230.1,321432,322004,W,573,0,0,0,0,0,573,1,0.9765693323263296,-24.541367610545567,0,0,0,0,0,9999,131.05263157894737,yH298-parent-pool1,GWK60_A02783,parent,yH298,1
GWK60_A02805,GWK60_A02805,ORF,CP048230.1,322182,323111,C,930,1,146,0.0010752688172043,0.08887818969667789,0.02781388609677212,807,0.867741935483871,0.86715613788858,-17.341695265709202,0,0,0,0,0,930,82.65671641791045,yH298-parent-pool1,GWK60_A02805,parent,yH298,1
GWK60_A02827,GWK60_A02827,ORF,CP048230.1,323402,323626,W,225,0,0,0,0,0,225,1,0.5621765008857981,-24.541367610545567,2,0,0,0,0,9999,81.34328358208955,yH298-parent-pool1,GWK60_A02827,parent,yH298,1
GWK60_A02849,GWK60_A02849,ORF,CP048230.1,323768,325141,C,1374,1,460,7.278020378457e-4,0.06082035238653893,0.05996811250089991,1342,0.9767103347889374,0.976702551823446,-15.692744670116229,1,0,0,0,0,1374,83.56716417910448,yH298-parent-pool1,GWK60_A02849,parent,yH298,1
GWK60_A02871,GWK60_A02871,ORF,CP048230.1,325407,326912,W,1506,0,0,0,0,0,1506,1,0.9999978713064616,-24.541367610545567,0,0,0,0,0,9999,87.52112676056338,yH298-parent-pool1,GWK60_A02871,parent,yH298,1
GWK60_A02893,GWK60_A02893,ORF,CP048230.1,327258,327563,W,306,0,0,0,0,0,306,1,0.7426905453026857,-24.541367610545567,0,0,0,0,0,9999,81.17391304347827,yH298-parent-pool1,GWK60_A02893,parent,yH298,1
GWK60_A02915,GWK60_A02915,ORF,CP048230.1,327809,328415,C,348,3,1567,0.00862068965517241,0.6860632183908045,0.8083672384623529,262,0.7528735632183908,0.6132701613368927,-13.926657766430358,4,0,0,0,0,202.33333333333337,79.58333333333333,yH298-parent-pool1,GWK60_A02915,parent,yH298,1
GWK60_A02937,GWK60_A02937,ORF,CP048230.1,328743,331121,W,2379,15,8333,0.00630517023959646,0.5699542045529966,0.750374832137057,985,0.4140395124001681,0.4140395122576845,-11.516574225843016,2,0,0,0,0,158.6,90.39473684210526,yH298-parent-pool1,GWK60_A02937,parent,yH298,1
GWK60_A02959,GWK60_A02959,ORF,CP048230.1,331647,331886,C,240,0,0,0,0,0,240,1,0.598687660112452,-24.541367610545567,0,0,0,0,0,9999,82.06666666666666,yH298-parent-pool1,GWK60_A02959,parent,yH298,1
GWK60_A02981,ARO10,ORF,CP048230.1,333043,334992,W,1950,2,100,0.00102564102564102,0.07170247170247171,0.00778307682277954,955,0.4897435897435897,0.48974357744613256,-17.88315612779377,0,0,0,0,0,975,69.90990990990991,yH298-parent-pool1,GWK60_A02981,parent,yH298,1
GWK60_A03003,GWK60_A03003,ORF,CP048230.1,335757,337755,W,699,0,0,0,0,0,699,1,0.9932403394892868,-24.541367610545567,0,0,0,0,0,9999,66.69911504424779,yH298-parent-pool1,GWK60_A03003,parent,yH298,1
GWK60_A03025,GWK60_A03025,ORF,CP048230.1,338121,338468,C,348,4,1903,0.01149425287356321,0.7533073086098461,0.8122321720626078,291,0.8362068965517241,0.6811512097291441,-13.646549847237624,0,0,0,0,0,87,65.5377358490566,yH298-parent-pool1,GWK60_A03025,parent,yH298,1
GWK60_A03047,GWK60_A03047,ORF,CP048230.1,339100,339429,W,330,0,0,0,0,0,330,1,0.7858349830425586,-24.541367610545567,0,0,0,0,0,9999,73.43157894736842,yH298-parent-pool1,GWK60_A03047,parent,yH298,1
GWK60_A03069,GWK60_A03069,ORF,CP048230.1,339668,340393,C,726,10,4674,0.01377410468319559,1.045092069015514,1.1335488577970558,113,0.15564738292011018,0.15484292673220026,-12.350616960883206,2,0,0,0,0,72.6,75.87368421052632,yH298-parent-pool1,GWK60_A03069,parent,yH298,1
GWK60_A03091,GWK60_A03091,ORF,CP048230.1,340872,341678,C,807,5,3148,0.00619578686493184,0.4778500619578687,0.6788201570065325,453,0.5613382899628253,0.56004393143174,-12.920689568410156,3,0,0,0,0,161.4,77.125,yH298-parent-pool1,GWK60_A03091,parent,yH298,1
GWK60_A03113,EFT2,ORF,CP048230.1,343669,346197,W,2529,0,0,0,0,0,2529,1,0.999999999923214,-24.541367610545567,0,0,0,0,0,9999,85.01075268817205,yH298-parent-pool1,GWK60_A03113,parent,yH298,1
GWK60_A03135,GWK60_A03135,ORF,CP048230.1,346671,348557,W,1887,0,0,0,0,0,1887,1,0.9999999528532164,-24.541367610545567,0,0,0,0,0,9999,91.43333333333334,yH298-parent-pool1,GWK60_A03135,parent,yH298,1
GWK60_A03157,GWK60_A03157,ORF,CP048230.1,348914,350161,C,570,1,13,0.00175438596491228,0.14978305980003773,0.00466853281338125,546,0.9578947368421052,0.9347835900104432,-20.734012688487965,0,0,0,0,0,1248,85.3763440860215,yH298-parent-pool1,GWK60_A03157,parent,yH298,1
GWK60_A03179,GWK60_A03179,ORF,CP048230.1,351207,352673,C,1467,20,21621,0.01363326516700749,1.0913230223492896,2.816997000046411,696,0.47443762781186094,0.4744361361627465,-10.141155254795398,0,0,0,0,0,73.35,80.04854368932038,yH298-parent-pool1,GWK60_A03179,parent,yH298,1
GWK60_A03201,GWK60_A03201,ORF,CP048230.1,353607,354959,W,1353,3,952,0.00221729490022172,0.2722768847006652,0.23768588052213097,832,0.614929785661493,0.6149237405281637,-14.645035206635626,0,0,0,0,0,451,122.796875,yH298-parent-pool1,GWK60_A03201,parent,yH298,1
GWK60_A03223,GWK60_A03223,ORF,CP048230.1,355593,357470,W,1878,2,197,0.00106496272630457,0.13062433439829607,0.03539461869962856,1575,0.8386581469648562,0.8386581037011678,-16.91201099046596,0,0,0,0,0,939,122.65625,yH298-parent-pool1,GWK60_A03223,parent,yH298,1
GWK60_A03245,GWK60_A03245,ORF,CP048230.1,359079,360851,C,1773,2,103,0.00112803158488437,0.15247875216368129,0.0205002490306034,1432,0.8076706147772138,0.807670495712789,-17.840927892404476,0,0,0,0,0,886.5,135.17241379310346,yH298-parent-pool1,GWK60_A03245,parent,yH298,1
GWK60_A03267,GWK60_A03267,ORF,CP048230.1,361847,362461,C,615,0,0,0,0,0,615,1,0.9844802434215912,-24.541367610545567,0,0,0,0,0,9999,133.81132075471697,yH298-parent-pool1,GWK60_A03267,parent,yH298,1
GWK60_A03289,GWK60_A03289,ORF,CP048230.1,363837,364580,W,744,2,411,0.00268817204301075,0.32173436877737954,0.22240617269809884,675,0.907258064516129,0.9033380441855638,-15.854867083362349,0,0,0,0,0,372,119.6851851851852,yH298-parent-pool1,GWK60_A03289,parent,yH298,1
GWK60_A03311,GWK60_A03311,ORF,CP048230.1,365013,368468,W,3456,3,18,8.6805555555555e-4,0.09131065400843882,0.00202201588413921,2484,0.71875,0.7187499999999948,-20.293440097101985,0,0,0,0,0,1152,105.18987341772151,yH298-parent-pool1,GWK60_A03311,parent,yH298,1
GWK60_A03333,GWK60_A03333,ORF,CP048230.1,369013,370473,W,1461,0,0,0,0,0,1461,1,0.9999966615480234,-24.541367610545567,0,0,0,0,0,9999,114.05263157894736,yH298-parent-pool1,GWK60_A03333,parent,yH298,1
GWK60_A03355,SMF3,ORF,CP048230.1,370749,372164,C,1416,4,1782,0.00282485875706214,0.34147275687063106,0.5852148841341919,697,0.4922316384180791,0.4922290612285929,-13.741276622920571,0,0,0,0,0,354,120.8813559322034,yH298-parent-pool1,GWK60_A03355,parent,yH298,1
GWK60_A03377,GWK60_A03377,ORF,CP048230.1,372766,374805,C,2040,29,8566,0.0142156862745098,1.664453781512605,1.8908392234427975,982,0.48137254901960785,0.48137254410529445,-11.476793237396423,1,0,0,0,0,70.34482758620689,117.08571428571427,yH298-parent-pool1,GWK60_A03377,parent,yH298,1
GWK60_A03421,COX12,ORF,CP048230.1,375905,376156,C,252,2,117,0.0079365079365079309,0.7811624649859943,0.17237833725602072,162,0.6428571428571429,0.40316642120134005,-17.658724561183725,0,0,0,0,0,126,98.42647058823528,yH298-parent-pool1,GWK60_A03421,parent,yH298,1
GWK60_A03443,GWK60_A03443,ORF,CP048230.1,376958,379939,C,2982,0,0,0,0,0,2982,1,0.9999999999991722,-24.541367610545567,1,0,0,0,0,9999,98.63013698630137,yH298-parent-pool1,GWK60_A03443,parent,yH298,1
GWK60_A03465,GWK60_A03465,ORF,CP048230.1,380253,380822,C,570,0,0,0,0,0,570,1,0.9758729785823308,-24.541367610545567,0,0,0,0,0,9999,98.08450704225352,yH298-parent-pool1,GWK60_A03465,parent,yH298,1
GWK60_A03487,GWK60_A03487,ORF,CP048230.1,381416,382060,C,645,1,45,0.00155038759689922,0.1414074297795228,0.02343153097346117,511,0.7922480620155039,0.7831025464817298,-19.017805654488555,2,0,0,0,0,645,91.2077922077922,yH298-parent-pool1,GWK60_A03487,parent,yH298,1
GWK60_A03509,GWK60_A03509,ORF,CP048230.1,384528,387716,C,3189,0,0,0,0,0,3189,1,0.9999999999998956,-24.541367610545567,0,0,0,0,0,9999,109.49230769230768,yH298-parent-pool1,GWK60_A03509,parent,yH298,1
GWK60_A03531,GWK60_A03531,ORF,CP048230.1,388224,390425,C,2202,0,0,0,0,0,2202,1,0.99999999797966,-24.541367610545567,0,0,0,0,0,9999,112.89090909090908,yH298-parent-pool1,GWK60_A03531,parent,yH298,1
GWK60_A03553,GWK60_A03553,ORF,CP048230.1,390734,391726,W,993,1,5,0.00100704934541792,0.10995486927007572,0.00172513305264224,968,0.9748237663645518,0.9744731641603216,-21.95640510982441,0,0,0,0,0,993,109.1851851851852,yH298-parent-pool1,GWK60_A03553,parent,yH298,1
GWK60_A03575,GAL83,ORF,CP048230.1,392385,393632,W,1248,4,1312,0.0032051282051282,0.35462022254475084,0.36378602317466946,483,0.3870192307692308,0.38700835865079586,-14.18271640965268,1,0,0,0,0,312,110.64150943396228,yH298-parent-pool1,GWK60_A03575,parent,yH298,1
GWK60_A03597,GWK60_A03597,ORF,CP048230.1,394004,398962,C,4959,1,223,2.0165355918531e-4,0.02395150437670531,0.01687850434181987,4732,0.9542246420649324,0.9542246420649324,-16.734012688487965,0,0,0,0,0,4959,118.77551020408164,yH298-parent-pool1,GWK60_A03597,parent,yH298,1
GWK60_A03619,GWK60_A03619,ORF,CP048230.1,399955,402201,W,2247,7,5920,0.00311526479750778,0.2468847352024922,0.5274852909916151,1272,0.5660881174899867,0.5660881167607373,-12.009742472122944,0,0,0,0,0,321,79.25,yH298-parent-pool1,GWK60_A03619,parent,yH298,1
GWK60_A03663,GWK60_A03663,ORF,CP048230.1,402992,403537,C,546,1,23,0.00183150183150183,0.1358189429618001,0.00806507941461653,359,0.6575091575091575,0.6374735165897303,-19.95640510982441,0,0,0,0,0,546,74.15714285714286,yH298-parent-pool1,GWK60_A03663,parent,yH298,1
GWK60_A03685,GWK60_A03685,ORF,CP048230.1,403994,405409,W,1416,1,437,7.0621468926553e-4,0.05105049435028248,0.05781610296692071,1259,0.8891242937853108,0.8891196385750337,-15.766580550944392,0,0,0,0,0,1416,72.2875,yH298-parent-pool1,GWK60_A03685,parent,yH298,1
GWK60_A03707,GWK60_A03707,ORF,CP048230.1,405826,407256,W,1431,0,0,0,0,0,1431,1,0.9999954935664592,-24.541367610545567,0,0,0,0,0,9999,77.82716049382717,yH298-parent-pool1,GWK60_A03707,parent,yH298,1
GWK60_A03751,GWK60_A03751,ORF,CP048230.1,408055,409608,C,1554,1,737,6.4350064350064e-4,0.05125293360587478,0.09961960985851771,1150,0.7400257400257401,0.7400247652628905,-15.013890604485171,0,0,0,0,0,1554,79.6470588235294,yH298-parent-pool1,GWK60_A03751,parent,yH298,1
GWK60_A03773,GWK60_A03773,ORF,CP048230.1,409765,410181,W,417,2,1388,0.00479616306954436,0.3975486277644551,0.6971296659812,256,0.6139088729016786,0.5509973128017052,-14.101536726564174,0,0,0,0,0,208.5,82.88888888888889,yH298-parent-pool1,GWK60_A03773,parent,yH298,1
GWK60_A03795,HMX1,ORF,CP048230.1,410371,411312,C,942,3,2583,0.00318471337579617,0.2722705660715888,0.6131353412849884,753,0.7993630573248408,0.7988844064153723,-13.20597725585164,2,0,0,0,0,314,85.49295774647888,yH298-parent-pool1,GWK60_A03795,parent,yH298,1
GWK60_A03817,GWK60_A03817,ORF,CP048230.1,412336,413649,W,1314,4,329,0.0030441400304414,0.24477140763289928,0.05234914803705445,735,0.5593607305936074,0.5593526089273398,-16.17504539629975,1,0,0,0,0,328.5,80.4074074074074,yH298-parent-pool1,GWK60_A03817,parent,yH298,1
GWK60_A03839,GWK60_A03839,ORF,CP048230.1,414376,415182,W,807,1,1038,0.00123915737298636,0.08363583351556236,0.2331276527052117,671,0.8314745972738538,0.8295573465578312,-14.520387671641355,0,0,0,0,0,807,67.49411764705883,yH298-parent-pool1,GWK60_A03839,parent,yH298,1
GWK60_A03861,GWK60_A03861,ORF,CP048230.1,415447,415767,C,321,0,0,0,0,0,321,1,0.7702989490466019,-24.541367610545567,0,0,0,0,0,9999,70.20224719101124,yH298-parent-pool1,GWK60_A03861,parent,yH298,1
GWK60_A03883,GWK60_A03883,ORF,CP048230.1,415997,416960,W,819,2,321,0.00244200244200244,0.173751313286197,0.07635189510965514,396,0.4835164835164835,0.4825273859715306,-16.21045073243095,0,0,0,0,0,482,71.15116279069767,yH298-parent-pool1,GWK60_A03883,parent,yH298,1
GWK60_A03905,GWK60_A03905,ORF,CP048230.1,417226,418752,C,1527,0,0,0,0,0,1527,1,0.9999982745138576,-24.541367610545567,0,0,0,0,0,9999,77.04494382022472,yH298-parent-pool1,GWK60_A03905,parent,yH298,1
GWK60_A03927,GWK60_A03927,ORF,CP048230.1,419219,420970,C,1752,0,0,0,0,0,1752,1,0.999999818134818,-24.541367610545567,0,0,0,0,0,9999,74.13483146067416,yH298-parent-pool1,GWK60_A03927,parent,yH298,1
GWK60_A03949,NMT1,ORF,CP048230.1,421263,422618,W,1356,4,457,0.00294985250737463,0.20210785577225993,0.05099497673114801,1065,0.7853982300884956,0.7853907373329425,-15.702163822448622,0,0,0,0,0,339,68.51456310679612,yH298-parent-pool1,GWK60_A03949,parent,yH298,1
GWK60_A03971,GWK60_A03971,ORF,CP048230.1,423196,424320,W,1125,4,2293,0.00355555555555555,0.3291207729468599,0.4177027957817279,779,0.6924444444444444,0.6923778988607341,-13.377717934529745,0,0,0,0,0,281.25,92.56521739130434,yH298-parent-pool1,GWK60_A03971,parent,yH298,1
GWK60_A03993,GWK60_A03993,ORF,CP048230.1,424657,425211,W,555,0,0,0,0,0,555,1,0.9720774262159272,-24.541367610545567,2,0,0,0,0,9999,95.68656716417912,yH298-parent-pool1,GWK60_A03993,parent,yH298,1
GWK60_A04015,GWK60_A04015,ORF,CP048230.1,425760,426557,W,798,0,0,0,0,0,798,1,0.9974775525392304,-24.541367610545567,0,0,0,0,0,9999,93.13636363636364,yH298-parent-pool1,GWK60_A04015,parent,yH298,1
GWK60_A04037,PEX13,ORF,CP048230.1,426808,427983,C,1176,2,252,0.00170068027210884,0.1587816944959802,0.04542081701450144,644,0.5476190476190477,0.5475874438166418,-16.55837403585126,0,0,0,0,0,588,93.36363636363636,yH298-parent-pool1,GWK60_A04037,parent,yH298,1
GWK60_A04059,GWK60_A04059,ORF,CP048230.1,428722,430431,C,1710,2,967,0.00116959064327485,0.09929524666366772,0.09048062525495688,1115,0.652046783625731,0.6520466031445351,-14.622504373270973,0,0,0,0,0,855,84.8974358974359,yH298-parent-pool1,GWK60_A04059,parent,yH298,1
GWK60_A04081,GWK60_A04081,ORF,CP048230.1,431049,431318,C,270,3,1267,0.01111111111111111,0.916966966966967,0.70873409083623,129,0.4777777777777778,0.3192452689247905,-14.23302858040616,0,0,0,0,0,90,82.52702702702703,yH298-parent-pool1,GWK60_A04081,parent,yH298,1
GWK60_A04103,GWK60_A04103,ORF,CP048230.1,432045,433967,W,1923,1,1,5.2002080083203e-4,0.03012346300303625,5.368906633861548e-5,1823,0.9479979199167968,0.947997888734116,-23.541367610545567,2,0,0,0,0,1923,57.92741935483871,yH298-parent-pool1,GWK60_A04103,parent,yH298,1
GWK60_A04125,GWK60_A04125,ORF,CP048230.1,435071,437230,W,2160,4,1366,0.00185185185185185,0.1202884300229433,0.07044985309187225,1517,0.7023148148148148,0.7023148126552812,-14.124570082939508,0,0,0,0,0,540,64.95575221238938,yH298-parent-pool1,GWK60_A04125,parent,yH298,1
GWK60_A04147,GWK60_A04147,ORF,CP048230.1,437475,439409,C,1935,4,1424,0.00206718346253229,0.13133622388648009,0.08191913900760599,1005,0.5193798449612403,0.5193798298090361,-14.0646214066061,3,0,0,0,0,483.75,63.53389830508475,yH298-parent-pool1,GWK60_A04147,parent,yH298,1
