cglab_id	cglab_gene_name	cglab_cagl_id	qng_id	scer_id	scer_gene_name	scer_sgdid	C_glabrata_raw	S_cerevisiae_raw	Orthogroup
GWK60_A02387	protein_coding	CAGL0A02574g	QNG12209.1	YDR354W	TRP4	S000002762	QNG12209.1 uncharacterized protein GWK60_A02387 [Nakaseomyces glabratus]	YDR354W TRP4 SGDID_S000002762_ Chr IV from 1184747-1185889_ Genome Release 64-5-1_ Verified ORF_ ""Anthranilate phosphoribosyl transferase; transferase of the tryptophan biosynthetic pathway; catalyzes the phosphoribosylation of anthranilate; subject to the general control system of amino acid biosynthesis""	OG0001964
GWK60_I03135	protein_coding	CAGL0I07645g	QNG14741.1	YOL094C	RFC4	S000005454	QNG14741.1 uncharacterized protein GWK60_I03135 [Nakaseomyces glabratus]	YOL094C RFC4 SGDID_S000005454_ Chr XV from 142555-141584_ Genome Release 64-5-1_ reverse complement_ Verified ORF_ ""Subunit of heteropentameric Replication factor C _RF-C_; which is a DNA binding protein and ATPase that acts as a clamp loader of the proliferating cell nuclear antigen _PCNA_ processivity factor for DNA polymerases delta and epsilon; relocalizes to the cytosol in response to hypoxia""	OG0001965
GWK60_L11979	protein_coding	CAGL0L03245g	QNG16476.1	YKR038C	KAE1	S000001746	QNG16476.1 uncharacterized protein GWK60_L11979 [Nakaseomyces glabratus]	YKR038C KAE1 SGDID_S000001746_ Chr XI from 513159-511999_ Genome Release 64-5-1_ reverse complement_ Verified ORF_ ""ADP/GDP nucleotidase_ essential functional component of KEOPS complex_ with Bud32p_ Cgi121p_ Pcc1p_ and Gon7p; EKC/KEOPS complex is required for t6A tRNA modification and telomeric TG1-3 recombination; may have role in transcription; homolog of human OSGEP""	OG0001966
GWK60_L00693	protein_coding	CAGL0I00880g	QNG15986.1	YMR137C	PSO2	S000004745	QNG15986.1 uncharacterized protein GWK60_L00693 [Nakaseomyces glabratus]	YMR137C PSO2 SGDID_S000004745_ Chr XIII from 544963-542978_ Genome Release 64-5-1_ reverse complement_ Verified ORF_ ""Nuclease required for DNA single- and double-strand break repair; acts at a post-incision step in repair of breaks that result from interstrand cross-links produced by a variety of mono- and bi-functional psoralen derivatives; induced by UV-irradiation; forms nuclear foci upon DNA replication stress; translocates to mitochondria under genotoxic agents""	OG0001967
GWK60_K05577	protein_coding	CAGL0K05731g	QNG15642.1	YDR510W	SMT3	S000002918	QNG15642.1 uncharacterized protein GWK60_K05577 [Nakaseomyces glabratus]	YDR510W SMT3 SGDID_S000002918_ Chr IV from 1469400-1469705_ Genome Release 64-5-1_ Verified ORF_ ""Ubiquitin-like protein of the SUMO family; conjugated to lysine residues of target proteins; associates with transcriptionally active genes; regulates chromatid cohesion_ chromosome segregation_ APC-mediated proteolysis_ DNA replication and septin ring dynamics; human homolog SUMO1 can complement yeast null mutant""	OG0001968
GWK60_D05775	protein_coding	CAGL0D05588g	QNG13003.1	YLL011W	SOF1	S000003934	QNG13003.1 uncharacterized protein GWK60_D05775 [Nakaseomyces glabratus]	YLL011W SOF1 SGDID_S000003934_ Chr XII from 127523-128992_ Genome Release 64-5-1_ Verified ORF_ ""Protein required for biogenesis of 40S _small_ ribosomal subunit; has similarity to the beta subunit of trimeric G-proteins and the splicing factor Prp4p; essential gene""	OG0001969
GWK60_F06677	protein_coding	CAGL0F07095g	QNG13616.1	YGL122C	NAB2	S000003090	QNG13616.1 uncharacterized protein GWK60_F06677 [Nakaseomyces glabratus]	YGL122C NAB2 SGDID_S000003090_ Chr VII from 280523-278946_ Genome Release 64-5-1_ reverse complement_ Verified ORF_ ""Nuclear polyadenylated RNA-binding protein; required for nuclear mRNA export and poly_A_ tail length control; stimulates RNA polymerase III transcription by enhancing TFIIIB binding to promoters; dimerizes upon RNA binding; protects mRNA against decay by nuclear exosome in a poly_A_-tail-dependent manner; involved in forming export-competent mRNPs in the nucleus; autoregulates mRNA levels; NLS binds Kap104p; protein abundance increases under DNA replication stress; related to human hnRNPs""	OG0001970
GWK60_A01287	CWH41	CAGL0A01452g	QNG12164.1	YGL027C	CWH41	S000002995	QNG12164.1 CWH41 [Nakaseomyces glabratus]	YGL027C CWH41 SGDID_S000002995_ Chr VII from 446143-443642_ Genome Release 64-5-1_ reverse complement_ Verified ORF_ ""Processing alpha glucosidase I; ER type II integral membrane N-glycoprotein involved in assembly of cell wall beta 1_6 glucan and asparagine-linked protein glycosylation; also involved in ER protein quality control and sensing of ER stress""	OG0001971
GWK60_D05973	protein_coding	CAGL0D05786g	QNG13012.1	YLL002W	RTT109	S000003925	QNG13012.1 uncharacterized protein GWK60_D05973 [Nakaseomyces glabratus]	YLL002W RTT109 SGDID_S000003925_ Chr XII from 146291-147601_ Genome Release 64-5-1_ Verified ORF_ ""Histone acetyltransferase; critical for cell survival in presence of DNA damage during S phase_ required for recovery after DSB repair; acetylates H3K56_ H3K9; H3K56 acetylation activity required for expression homeostasis_ buffering of mRNA synthesis rate against changes in gene dosage during S phase; involved in non-homologous end joining and regulation of Ty1 transposition; prevents hyper-amplification of rDNA; interacts physically with Vps75p""	OG0001972
GWK60_J07381	KEX2	CAGL0J07546g	QNG15198.1	YNL238W	KEX2	S000005182	QNG15198.1 KEX2 [Nakaseomyces glabratus]	YNL238W KEX2 SGDID_S000005182_ Chr XIV from 202428-204872_ Genome Release 64-5-1_ Verified ORF_ ""Kexin_ a subtilisin-like protease _proprotein convertase_; a calcium-dependent serine protease involved in the activation of proproteins of the secretory pathway""	OG0001973
GWK60_K11825	protein_coding	CAGL0K12056g	QNG15911.1	YDR041W	RSM10	S000002448	QNG15911.1 uncharacterized protein GWK60_K11825 [Nakaseomyces glabratus]	YDR041W RSM10 SGDID_S000002448_ Chr IV from 539803-540414_ Genome Release 64-5-1_ Verified ORF_ ""Mitochondrial ribosomal protein of the small subunit; has similarity to E. coli S10 ribosomal protein; essential for viability_ unlike most other mitoribosomal proteins""	OG0001974
GWK60_M07843	MDE1	CAGL0M07876g	QNG17051.1	YJR024C	MDE1	S000003785	QNG17051.1 MDE1 [Nakaseomyces glabratus]	YJR024C MDE1 SGDID_S000003785_ Chr X from 470964-470230_ Genome Release 64-5-1_ reverse complement_ Verified ORF_ ""5'-methylthioribulose-1-phosphate dehydratase; acts in the methionine salvage pathway; potential Smt3p sumoylation substrate; expression downregulated by caspofungin and deletion mutant is caspofungin resistant""	OG0001975
GWK60_K09537	protein_coding	CAGL0K09768g	QNG15813.1	YNL137C	NAM9	S000005081	QNG15813.1 uncharacterized protein GWK60_K09537 [Nakaseomyces glabratus]	YNL137C NAM9 SGDID_S000005081_ Chr XIV from 370055-368595_ Genome Release 64-5-1_ reverse complement_ Verified ORF_ ""Mitochondrial ribosomal component of the small subunit""	OG0001976
GWK60_E04587	protein_coding	CAGL0E04884g	QNG13248.1	YDR216W	ADR1	S000002624	QNG13248.1 uncharacterized protein GWK60_E04587 [Nakaseomyces glabratus]	YDR216W ADR1 SGDID_S000002624_ Chr IV from 895035-899006_ Genome Release 64-5-1_ Verified ORF_ ""Carbon source-responsive zinc-finger transcription factor; required for transcription of the glucose-repressed gene ADH2_ of peroxisomal protein genes_ and of genes required for ethanol_ glycerol_ and fatty acid utilization""	OG0001977
GWK60_J08701	protein_coding	CAGL0J08888g	QNG15257.1	YLR212C	TUB4	S000004202	QNG15257.1 uncharacterized protein GWK60_J08701 [Nakaseomyces glabratus]	YLR212C TUB4 SGDID_S000004202_ Chr XII from 566281-564860_ Genome Release 64-5-1_ reverse complement_ Verified ORF_ ""Gamma-tubulin; involved in nucleating microtubules from both the cytoplasmic and nuclear faces of the spindle pole body; protein abundance increases in response to DNA replication stress; null mutation is complemented by human TUBG1""	OG0001978
GWK60_L06149	protein_coding	CAGL0L02255g	QNG16219.1	YKR004C	ECM9	S000001712	QNG16219.1 uncharacterized protein GWK60_L06149 [Nakaseomyces glabratus]	YKR004C ECM9 SGDID_S000001712_ Chr XI from 447706-446799_448036-447811_ Genome Release 64-5-1_ reverse complement_ Verified ORF_ ""Non-essential protein of unknown function""	OG0001979
GWK60_J03509	protein_coding	CAGL0J03696g	QNG15027.1	YOR244W	ESA1	S000005770	QNG15027.1 uncharacterized protein GWK60_J03509 [Nakaseomyces glabratus]	YOR244W ESA1 SGDID_S000005770_ Chr XV from 792531-793868_ Genome Release 64-5-1_ Verified ORF_ ""Catalytic subunit of the histone acetyltransferase complex _NuA4_; acetylates four conserved internal lysines of histone H4 N-terminal tail and can acetylate histone H2A; master regulator of cellular acetylation balance; required for cell cycle progression and transcriptional silencing at the rDNA locus and regulation of autophagy; human ortholog TIP60/KAT5 is implicated in cancer and other diseases_ functionally complements lethality of the esa1 null mutation""	OG0001980
GWK60_L10769	protein_coding	CAGL0L04444g	QNG16421.1	YOR164C	GET4	S000005690	QNG16421.1 uncharacterized protein GWK60_L10769 [Nakaseomyces glabratus]	YOR164C GET4 SGDID_S000005690_ Chr XV from 644332-643394_ Genome Release 64-5-1_ reverse complement_ Verified ORF_ ""Protein involved in inserting tail-anchored proteins into ER membranes; forms a complex with Mdy2p; highly conserved across species and homologous to human gene C7orf20""	OG0001981
GWK60_E03245	protein_coding	CAGL0E03520g	QNG13189.1	YLR312W	NA	S000004304	QNG13189.1 uncharacterized protein GWK60_E03245 [Nakaseomyces glabratus]	YLR312W-A MRPL15 SGDID_S000004304_ Chr XII from 759480-760241_ Genome Release 64-5-1_ Verified ORF_ ""Mitochondrial ribosomal protein of the large subunit""	OG0001982
GWK60_J03157	protein_coding	CAGL0J03344g	QNG15012.1	YER082C	UTP7	S000000884	QNG15012.1 uncharacterized protein GWK60_J03157 [Nakaseomyces glabratus]	YER082C UTP7 SGDID_S000000884_ Chr V from 325936-324272_ Genome Release 64-5-1_ reverse complement_ Verified ORF_ ""Nucleolar protein; component of the small subunit _SSU_ processome containing the U3 snoRNA that is involved in processing of pre-18S rRNA""	OG0001983
GWK60_M02915	protein_coding	CAGL0M03047g	QNG16837.1	YMR281W	GPI12	S000004894	QNG16837.1 uncharacterized protein GWK60_M02915 [Nakaseomyces glabratus]	YMR281W GPI12 SGDID_S000004894_ Chr XIII from 832339-833253_ Genome Release 64-5-1_ Verified ORF_ ""ER membrane protein involved in the second step of GPI anchor assembly; the second step is the de-N-acetylation of the N-acetylglucosaminylphosphatidylinositol intermediate; functional homolog of human PIG-Lp; GPI stands for glycosylphosphatidylinositol""	OG0001984
GWK60_F05731	protein_coding	CAGL0F06149g	QNG13575.1	YMR048W	CSM3	S000004651	QNG13575.1 uncharacterized protein GWK60_F05731 [Nakaseomyces glabratus]	YMR048W CSM3 SGDID_S000004651_ Chr XIII from 366981-367934_ Genome Release 64-5-1_ Verified ORF_ ""Replication fork associated factor; required for stable replication fork pausing; component of the DNA replication checkpoint pathway; required for accurate chromosome segregation during meiosis; forms nuclear foci upon DNA replication stress""	OG0001985
GWK60_H06105	protein_coding	CAGL0H06193g	QNG14406.1	YAL019W	FUN30	S000000017	QNG14406.1 uncharacterized protein GWK60_H06105 [Nakaseomyces glabratus]	YAL019W FUN30 SGDID_S000000017_ Chr I from 114919-118314_ Genome Release 64-5-1_ Verified ORF_ ""Snf2p family member with ATP-dependent chromatin remodeling activity; has a role in silencing at the mating type locus_ telomeres and centromeres; enriched at centromeres and is required for correct chromatin structure around centromeres_ as well as at the boundary element of the silent HMR; recruited to DNA double-strand breaks _DSBs_ where it promotes 5' strand resection of DSBs; potential Cdc28p substrate""	OG0001986
GWK60_K03553	protein_coding	CAGL0K03685g	QNG15552.1	YMR123W	PKR1	S000004730	QNG15552.1 uncharacterized protein GWK60_K03553 [Nakaseomyces glabratus]	YMR123W PKR1 SGDID_S000004730_ Chr XIII from 513593-513961_ Genome Release 64-5-1_ Verified ORF_ ""V-ATPase assembly factor; functions with other V-ATPase assembly factors in the ER to efficiently assemble the V-ATPase membrane sector _V0_; protein abundance increases in response to DNA replication stress""	OG0001987
GWK60_L04433	protein_coding	CAGL0I04686g	QNG16146.1	YBR039W	ATP3	S000000243	QNG16146.1 uncharacterized protein GWK60_L04433 [Nakaseomyces glabratus]	YBR039W ATP3 SGDID_S000000243_ Chr II from 315575-316510_ Genome Release 64-5-1_ Verified ORF_ ""Gamma subunit of the F1 sector of mitochondrial F1F0 ATP synthase; F1F0 ATP synthase is a large_ evolutionarily conserved enzyme complex required for ATP synthesis""	OG0001988
GWK60_H02475	protein_coding	CAGL0H02673g	QNG14247.1	YKR060W	UTP30	S000001768	QNG14247.1 uncharacterized protein GWK60_H02475 [Nakaseomyces glabratus]	YKR060W UTP30 SGDID_S000001768_ Chr XI from 556518-557342_ Genome Release 64-5-1_ Verified ORF_ ""Subunit of U3-containing 90S preribosome complex; complex is involved in production of 18S rRNA and assembly of small ribosomal subunit; Utp30p is peripherally associated with 90S preribosome and appears partially redundant with its paralog Cic1p""	OG0001989
GWK60_H06919	protein_coding	CAGL0H06963g	QNG14443.1	YML096W	YML096W	S000004562	QNG14443.1 uncharacterized protein GWK60_H06919 [Nakaseomyces glabratus]	YML096W YML096W SGDID_S000004562_ Chr XIII from 79909-81486_ Genome Release 64-5-1_ Uncharacterized ORF_ ""Putative protein with similarity to asparagine synthetases; green fluorescent protein _GFP_-fusion protein localizes to the cytoplasm; YML096W is not an essential gene and partially overlaps the verified gene RAD10""	OG0001990
GWK60_L08107	protein_coding	CAGL0L07106g	QNG16304.1	YDL090C	RAM1	S000002248	QNG16304.1 uncharacterized protein GWK60_L08107 [Nakaseomyces glabratus]	YDL090C RAM1 SGDID_S000002248_ Chr IV from 296329-295034_ Genome Release 64-5-1_ reverse complement_ Verified ORF_ ""Beta subunit of the CAAX farnesyltransferase _FTase_; this complex prenylates the a-factor mating pheromone and Ras proteins; required for the membrane localization of Ras proteins and a-factor; homolog of the mammalian FTase beta subunit""	OG0001991
GWK60_E01221	CDC33	CAGL0E01463g	QNG13102.1	YOL139C	CDC33	S000005499	QNG13102.1 CDC33 [Nakaseomyces glabratus]	YOL139C CDC33 SGDID_S000005499_ Chr XV from 61024-60383_ Genome Release 64-5-1_ reverse complement_ Verified ORF_ ""Translation initiation factor eIF4E; mRNA cap binding protein and subunit of the mRNA cap-binding complex _eIF4F_ along with eIF4A _Tif1p/Tif2p_ and eIF4G _Tif4631p/Tif4632p__ that mediates cap-dependent translation; required with eIF4G for Ded1p-mediated stimulation of mRNA recruitment during 48S preinitiation complex _PIC_ assembly; protein abundance increases in response to DNA replication stress; human homolog EIF4E can complement the cdc33 null mutant""	OG0001992
GWK60_K09691	HAP5	CAGL0K09900g	QNG15820.1	YOR358W	HAP5	S000005885	QNG15820.1 HAP5 [Nakaseomyces glabratus]	YOR358W HAP5 SGDID_S000005885_ Chr XV from 1010161-1010889_ Genome Release 64-5-1_ Verified ORF_ ""Subunit of the Hap2p/3p/4p/5p CCAAT-binding complex; complex is heme-activated and glucose repressed; complex is a transcriptional activator and global regulator of respiratory gene expression; required for assembly and DNA binding activity of the complex""	OG0001993
GWK60_B02673	protein_coding	CAGL0B02794g	QNG12429.1	YLR359W	ADE13	S000004351	QNG12429.1 uncharacterized protein GWK60_B02673 [Nakaseomyces glabratus]	YLR359W ADE13 SGDID_S000004351_ Chr XII from 844282-845730_ Genome Release 64-5-1_ Verified ORF_ ""Adenylosuccinate lyase; catalyzes two steps in the 'de novo' purine nucleotide biosynthetic pathway; expression is repressed by adenine and activated by Bas1p and Pho2p; mutations in human ortholog ADSL cause adenylosuccinase deficiency; human ADSL can complement yeast ADE13 null mutant""	OG0001994
GWK60_F03905	protein_coding	CAGL0F04279g	QNG13495.1	YBL033C	RIB1	S000000129	QNG13495.1 uncharacterized protein GWK60_F03905 [Nakaseomyces glabratus]	YBL033C RIB1 SGDID_S000000129_ Chr II from 159693-158656_ Genome Release 64-5-1_ reverse complement_ Verified ORF_ ""GTP cyclohydrolase II; catalyzes the first step of the riboflavin biosynthesis pathway""	OG0001995
GWK60_L00451	protein_coding	CAGL0I00638g	QNG15975.1	YLR290C	COQ11	S000004281	QNG15975.1 uncharacterized protein GWK60_L00451 [Nakaseomyces glabratus]	YLR290C COQ11 SGDID_S000004281_ Chr XII from 717978-717145_ Genome Release 64-5-1_ reverse complement_ Verified ORF_ ""Putative oxidoreductase_ subunit of Coenzyme Q biosynthetic complexes; required for synthesis of wild-type levels of Coenzyme Q _ubiquinone_; member of the short-chain dehydrogenase/reductase _SDR_ superfamily; orthologous gene in some other fungi is fused to the COQ10 ortholog""	OG0001996
